genesym	logFC	AveExpr	t	P.Value	adj.P.Val	B
C11orf30	-0.428197432467356	5.5823664150935	-11.9154045336799	1.86671260367108e-30	2.10938524214832e-30	56.8463420063252
ZBTB43	-0.661924104934396	7.08062430087516	-11.8745566171939	2.84550926743368e-30	3.19942833054732e-30	56.4272833386834
HIST1H1C	1.84767291230034	8.98103132498788	11.7972802500078	6.29931520934352e-30	7.04774869956255e-30	55.637359407488
ZNF639	-0.225685097598897	5.96366382657954	-11.4048813025877	3.3636135153183e-28	3.74471258355634e-28	51.6846267894784
NPAS2	0.374340384777671	6.53281157739632	11.0888893267555	7.70791678142803e-27	8.53916270883694e-27	48.573920304201
C17orf81	0.937172236023113	7.65791613440798	11.0837651665659	8.10515082025243e-27	8.93543456281487e-27	48.5240182158374
ZNF410	0.47031010453831	8.74688862965702	11.0453059810671	1.18119763342098e-26	1.29587701530651e-26	48.1500365033705
RBM9	0.57119304125801	9.28573880535645	11.0200466161264	1.51188176510421e-26	1.6506535213215e-26	47.9049466567174
TRRAP	0.666037891781824	8.54271200852427	10.8113134691781	1.14375761598512e-25	1.24273664044538e-25	45.8959737932995
BRWD1	-0.510370294588134	5.54914904548531	-10.6855562094322	3.81698153425406e-25	4.12745371646611e-25	44.6998144724257
FUT1	-0.463532917200808	6.78424331071339	-10.4988370395168	2.24018049769592e-24	2.41086091656799e-24	42.943753487577
FOXO3	0.830731223084248	9.98923402267527	10.0560210772108	1.35353643839409e-22	1.44975940794817e-22	38.8761415828273
ZNF142	0.245604176202286	6.52650494311098	9.94140767735999	3.82666419987624e-22	4.07936843949071e-22	37.8459367168522
MST1R	0.637699287066592	7.66593060663699	9.80974111050199	1.24837113289927e-21	1.32456279828749e-21	36.6741017252561
TERF2IP	0.546144347846042	9.3423123170997	9.78507868756758	1.55573541857658e-21	1.64297291868368e-21	36.4559993893924
PDLIM1	0.90361686292405	10.4418461956133	9.77718705708234	1.6691063348628e-21	1.75450247292555e-21	36.3863028921795
ZC3H11A	0.567144189110884	8.78493107527114	9.58283136121609	9.30472717028792e-21	9.73550157631976e-21	34.6841423415581
PHF21A	0.39525870898293	8.16276211477459	8.7661257738807	9.39771094533719e-18	9.78747775873827e-18	27.8390376876301
ASXL1	0.469191612423272	8.54899243145287	8.67581521371902	1.95847479483599e-17	2.03034542950887e-17	27.1133166769324
FOXK2	0.510511516429686	8.78299373604596	8.41282806102171	1.60364764915532e-16	1.65490579319224e-16	25.036211040366
MBD1	0.335386844586722	9.31929558529535	8.35214136452511	2.58551210116665e-16	2.65602606756211e-16	24.5646168815405
CSDE1	0.563324757546637	10.361243643377	8.21249864643305	7.67619309816277e-16	7.84986262527053e-16	23.4905442584182
UBR4	0.445469600099047	9.59533498543848	7.84555593091259	1.24540225436404e-14	1.26784193462285e-14	20.7426096192233
SMARCD2	0.536964043439538	9.01995068284793	7.6407650439626	5.6298569274252e-14	5.70559491299595e-14	19.2564687622412
LHX2	-0.318287107848231	5.08737936426527	-7.46299458941377	2.02936067008336e-13	2.04747996178054e-13	17.9943524363168
TRIB1	0.694470021927739	9.85260551472596	6.51157778576994	1.24786222977977e-10	1.25340828413435e-10	11.6907789273696
ZKSCAN4	0.163956111688589	6.87016248417639	5.40862154296733	8.18521695371849e-08	8.18521695371849e-08	5.36755958501404
