genesym	logFC	AveExpr	t	P.Value	adj.P.Val	B
CREB3L2	1.60138775025227	9.75924221641164	17.7134045702896	2.73428691203284e-60	4.27232330005132e-60	125.399331618684
NCOA1	1.0141109255165	9.61650660040879	17.5594616514164	2.04679213952694e-59	3.1489109838876e-59	123.390934664637
SATB2	-0.334382341012224	4.41723831927847	-16.9828248652583	3.57185907854828e-56	5.41190769477013e-56	115.944382532159
HELZ	1.07185303381638	9.33754157865336	16.8397345001783	2.23371874526264e-55	3.33390857501887e-55	114.115893378515
DEAF1	0.986501923475125	7.61825198340388	16.8126551579432	3.1572668671141e-55	4.64303951046191e-55	113.77074918334
CREB3	0.924504275253806	9.10739267886635	16.0870533042739	3.01489517893662e-51	4.3694133028067e-51	104.631698540432
BOLA1	1.04443211554117	7.03131591008777	15.8497845736629	5.75893157080978e-50	8.22704510115683e-50	101.690660748943
SLC4A10	-0.244657826584093	4.49701566532747	-15.7647517923248	1.64785031734907e-49	2.32091593992826e-49	100.642550167253
VPS72	0.765273787149699	9.67010590903482	15.3421648456768	2.92133710518246e-47	4.05741264608675e-47	95.4812005328912
CPSF4	0.557323395792933	8.77199270004528	15.250860515055	8.84867513931851e-47	1.2121472793587e-46	94.3766313536088
DUSP12	0.873764417985275	7.84603008660605	14.965726982682	2.74927453014027e-45	3.7152358515409e-45	90.9520867481059
ZBED1	0.656323003435276	9.17551919891351	14.8017079673484	1.9506948410801e-44	2.60092645477346e-44	88.9995728852664
CAMTA1	-1.02792154155878	5.93465239650344	-14.5145097164789	5.84482019658504e-43	7.69055289024347e-43	85.6120836396455
TFCP2	0.642962234951124	8.45127432952446	14.2977344246502	7.4076052613114e-42	9.62026657313169e-42	83.0822596959463
MYB	-0.259862868120468	4.65297683642954	-13.9892588785408	2.6391925302012e-40	3.38358016692462e-40	79.5234108543953
MKRN1	0.857443380586894	9.60858062197082	13.9258328444594	5.46912456028195e-40	6.92294248136956e-40	78.797772532608
GMEB2	0.673577876028903	7.92504832665992	13.1226871456607	4.62257591131345e-36	5.77821988914181e-36	69.795844759965
ZNF254	-0.400359513592244	4.67619622655978	-13.0751406602641	7.8086890086036e-36	9.64035680074518e-36	69.2740736272479
POU2F3	-0.445640291787024	4.74431925897883	-13.0334076603325	1.23589041803682e-35	1.50718343663026e-35	68.8171530056552
NCOR1	0.747533418573394	8.30400573882363	12.9736378875799	2.38134730722557e-35	2.86909314123562e-35	68.1644770847208
ZFR	-0.643794160896947	7.06578483877243	-12.8689434625664	7.47567497742829e-35	8.89961306836701e-35	67.0261513993856
ZNF586	-0.56140878954739	7.96576287005822	-12.6217097519512	1.08669269734422e-33	1.27846199687556e-33	64.363173147258
