genesym	logFC	AveExpr	t	P.Value	adj.P.Val	B
ZNF254	-0.400359513592244	4.67619622655978	-13.0756103010024	7.77364570089504e-36	9.03912290801749e-36	69.2931734997399
POU2F3	-0.445640291787024	4.74431925897883	-13.0336515070902	1.23340515707896e-35	1.41770707710225e-35	68.8337827097387
NCOR1	0.747533418573394	8.30400573882363	12.9732949184862	2.39188142574779e-35	2.7180470747134e-35	68.1747154939167
ZNF586	-0.56140878954739	7.96576287005822	-12.6215860933136	1.08878665361449e-33	1.22335579057808e-33	64.3759120939431
ZBTB43	-0.661924104934396	7.08062430087516	-11.8756825813663	2.81374841784848e-30	3.12638713094275e-30	56.562750780298
ZNF639	-0.225685097598897	5.96366382657954	-11.416698854697	2.98910931465591e-28	3.28473551061089e-28	51.9264214948792
NPAS2	0.374340384777671	6.53281157739632	11.0925368980063	7.43921095696697e-27	8.08609886626844e-27	48.7338278368853
ZNF410	0.47031010453831	8.74688862965702	11.0474221792639	1.1573409677492e-26	1.24445265349376e-26	48.2949882741266
FOXO3	0.830731223084248	9.98923402267527	10.0562322558351	1.35121706151948e-22	1.43746495906327e-22	39.0029530245748
ZNF142	0.245604176202286	6.52650494311098	9.94786765082129	3.61056209288109e-22	3.80059167671693e-22	38.0287082642539
FOXK2	0.510511516429686	8.78299373604596	8.41344769925004	1.59599365712366e-16	1.66249339283715e-16	25.1666556022234
MBD1	0.335386844586722	9.31929558529535	8.35398299625538	2.54867947145066e-16	2.62750460974295e-16	24.7045224987383
CSDE1	0.563324757546637	10.361243643377	8.21289937532314	7.65317667440145e-16	7.80936395347087e-16	23.6192948563734
LHX2	-0.318287107848231	5.08737936426527	-7.46441886723777	2.00896138951952e-13	2.0292539288076e-13	18.1303160863188
ZKSCAN4	0.163956111688589	6.87016248417639	5.41088109974642	8.08604402472617e-08	8.08604402472617e-08	5.50593605719283
