GSM158644.CEL	GSM158645.CEL	GSM158646.CEL	GSM241999.CEL	GSM242000.CEL	GSM242001.CEL	GSM242002.CEL	GSM242003.CEL	GSM242004.CEL	GSM242005.CEL	GSM242006.CEL	GSM242007.CEL	GSM242008.CEL	GSM242009.CEL	GSM242010.CEL	GSM242011.CEL	GSM242012.CEL	GSM242013.CEL	GSM398074.CEL	GSM398076.CEL	GSM398078.CEL	GSM398080.CEL	GSM398082.CEL	GSM398084.CEL	GSM398086.CEL	GSM398088.CEL	GSM398090.CEL	GSM398092.CEL	GSM398094.CEL	GSM398096.CEL	GSM398098.CEL	GSM398100.CEL	GSM398102.CEL	GSM398104.CEL	GSM398106.CEL	GSM398108.CEL	GSM398110.CEL	GSM398112.CEL	GSM398114.CEL	GSM398116.CEL	GSM398118.CEL	GSM398120.CEL	GSM398122.CEL	GSM398124.CEL	GSM398126.CEL	GSM398128.CEL	GSM398130.CEL	GSM398132.CEL	GSM398134.CEL	GSM398136.CEL	GSM398138.CEL	GSM398140.CEL	GSM398142.CEL	GSM398144.CEL	GSM398146.CEL	GSM398148.CEL	GSM398150.CEL	GSM398152.CEL	GSM398154.CEL	GSM398156.CEL	GSM398158.CEL
8.86978657644037	8.67459491613509	8.3750640977138	9.125985551547	8.59043866163944	8.65718902752493	9.96258933392657	10.1121572113976	8.80790119374691	8.90959419897342	8.69571662767533	9.0486601171696	8.8496238240401	8.65448431402824	8.86140043751979	9.43100979544448	8.85042767261915	8.30161142300786	9.31979223729876	8.91727013634274	8.87503183810008	9.23410792880719	9.07053008470507	9.3477263122738	8.87901288009084	8.69262283577887	9.11998048285176	8.90073295507073	9.12914056475806	9.22322570118377	8.85561240686169	8.6027854236094	9.30918154936435	9.27390985738048	9.36838369148312	9.06428767040305	9.19195279231311	9.38706146152663	9.49172778953991	9.36997630889932	9.20785691786585	9.19284193958337	9.15370304566987	9.32888252385046	9.29603612249823	9.40392635101701	8.76604018691576	9.1519742705664	9.50648408939756	9.52006133283686	9.3251147677171	9.72471559257123	9.3982452218002	9.49146335854532	9.58638624972318	9.0070271076004	9.20857533237706	9.32003041944875	9.38538590034897	9.47616487954176	9.32227788690135
6.26861254703048	6.04069985862099	5.53082928777071	5.72320544265899	5.57641095252136	5.64966917871295	5.18057780661247	5.7415339365787	5.13960477943369	5.58925199580139	5.69210126415047	5.42824409697499	5.43612338036276	5.4165809805118	5.40886950986187	5.490206202102	5.63867664246962	5.40818659624776	7.35434670815622	6.93628404324516	6.90720402022176	7.35174417214833	7.5548098631098	6.81450681228793	7.0905366041699	7.08526859496937	7.05005012129001	7.12556216206886	7.53801962974482	7.69214000512419	6.7579754117356	7.22736624179742	7.44091424612158	7.12836194783081	7.32802274541634	7.46890533193554	7.14500861515472	7.28296156392179	7.41564588574422	7.38116663083156	7.17824486930259	7.45187704945306	7.0645539311199	7.45962154593178	7.60512996063066	7.69832672645302	7.6082349453691	7.50445235921438	7.08782158070124	6.96138498796887	7.42559114806658	7.29933675241433	7.33426031742981	7.05043081374507	7.48223328626036	7.38803426454454	7.5915245830552	7.022082039876	7.58826528407579	7.29736995815978	7.7181954530292
6.49728146241642	6.41841235341825	6.12295203589706	6.26901732731521	6.20054223385383	6.0764640266683	5.75761984375159	6.22919594299239	5.99784506715954	5.89667188155984	6.19469341757727	6.21178962193493	5.76043710653738	5.95101880825892	5.76553359951431	5.90631876209041	5.77363789993759	5.97588349507293	7.4018171620055	7.00573467873811	7.18848142386714	7.0119734263367	7.55053235204296	6.47083780967536	7.03298867675482	7.1633949054629	7.42811520891276	6.9178482316527	7.43545710105352	7.12288789941539	7.12070572280253	6.35903662535162	6.52912073556564	6.73992215618341	6.54260490401166	6.5517647846474	6.63811512814052	6.69909683875694	6.49170784445332	6.32165208039064	6.76141651358657	7.33643541645702	7.11995487504166	6.74617728709817	7.21549867514709	6.47545617582384	6.5636178079022	6.78795994112843	6.76216591897236	6.67860573204857	6.76630188377049	6.58559570277647	6.43212771879678	6.51073325524581	6.16230075835033	6.79470396766484	6.79100585218087	6.975779918899	6.94766478124632	6.72694740625794	6.66014239588455
8.90777748699445	8.91002243218641	10.1857253477117	10.0348775696491	10.5632790791338	10.6053796068539	10.6831372097746	10.3425670687733	10.1909463816343	10.4379369881426	10.9018892030227	10.4480455130444	10.8207016897766	10.0289988772043	11.4235773998316	10.5082075985216	10.9658442023276	10.9765432606167	7.41328186625733	7.10875951108914	7.4114100421471	7.229554371685	7.72849234243117	8.30762810730053	8.63011155242334	7.32379138714159	7.435826889278	7.22485806710727	7.53572860407201	8.21984793004891	8.23975033871855	7.25048863117785	7.98000615232983	8.1971856445882	8.05197771946984	8.25275314565113	8.4143712440362	8.3998078959997	8.37127382115459	9.07050978210357	8.51129508822309	7.51727822586019	7.28193927639983	8.0168173284918	8.49703476788534	8.32089112702539	7.73064376653656	7.69975235291748	8.1688040300454	8.2070245903997	7.55513510624007	8.04996679642085	8.09231719333562	8.08274510720161	8.09954745764548	7.7031680121893	8.33473536322096	7.88941712576876	7.97647626401372	8.31834367243796	7.91546373843401
6.84227242246523	6.99719333190303	6.55998957911489	6.64650374879948	6.53584519213568	6.4322713971479	6.45696253409707	7.39417842367619	6.37407925874717	6.42037565529287	6.37823545616841	6.98817282355333	6.75314595103074	6.32036085314588	6.47771856253419	5.82605829655554	6.42657700428193	6.50217293702931	7.5809614440815	7.68384359425242	7.664696706991	7.39375148378963	6.78108003207524	6.95612534799358	7.56483128045376	7.95974115608676	7.44717146873945	7.72261472771673	7.78963474684329	7.47744521115601	7.60583798365077	7.12011494938501	7.19443493489389	7.06290052010746	7.53593698476577	7.40911993025163	7.32370990113316	7.04090534340099	7.05313063833066	7.01738379260873	7.5147156621543	7.12079590755187	7.38523577426924	7.23968775737705	7.24527058927903	7.50722656451895	7.6616247746383	7.62136676644017	6.95453063263453	6.80982051027864	7.4327211862537	6.76163326931236	7.37376966088925	7.18503130327054	7.04537104871155	7.35480675991152	7.65179489288607	7.28437543298701	7.54637999942133	7.46656810785939	7.11255668471215
8.83040441232386	8.28645173612223	10.3423588119794	9.3530351125123	8.9518199588975	9.6672597995434	9.62930665234154	8.98822553685208	9.29066737836848	8.90662499888539	9.9347175747129	9.34435059314312	9.57945353061157	9.45020640985694	9.79173128775736	8.16965010009205	9.73089192597612	8.89707265453717	8.02127882729727	7.87861910501176	7.55492462058941	7.88745722336708	8.00960041720846	7.73047074040866	7.42651904930603	8.13002230567194	8.02993357437996	8.0390072171477	7.71465983651533	7.70808716472443	8.18462549644329	8.24957092938839	7.44833464246692	7.66838121892308	7.68881692111886	7.18281933252998	7.18641024375527	6.72830790912082	7.16660950768119	6.7978328067386	6.92130160249222	7.8905258227457	8.18877239969072	7.04646970384851	7.72033425754443	7.42897090468087	7.85984310858152	8.13128374745083	7.11856096159247	7.19294859730339	7.59180255484404	7.6855311653826	7.66816386452388	7.53639681437806	6.59408152351571	8.06234744100519	6.85415723739653	8.05502604193605	8.04344792197719	7.0228378731946	7.69995147676924
4.96418118050583	5.12485431113698	5.26088784040405	5.86430851507391	5.49259027093906	5.17570552186484	4.81920654005342	6.13188631006516	6.44006401297144	5.3211345006546	4.8198127411325	5.14182478532666	5.43248699056752	5.80476994930391	5.55775165869434	5.76291644026604	5.59472152952767	5.03064030562782	5.5568752003472	5.27668961207127	5.37045466686281	6.89048164291663	5.04116969377403	5.52749814013499	4.88216112852315	5.95519696853596	5.62014217022071	5.77060338357843	4.75529800119064	6.02858442181264	5.30956035290152	6.3936284623891	5.3930713928346	6.01125571917547	5.99826144529695	5.89917052625663	5.20153043630435	6.7949113863001	6.68490154430074	5.43370857890066	5.35255567703164	6.08304492168182	5.53999054313852	6.17169208026445	5.66092740424342	5.93474214482141	5.78127597983105	5.52430974682869	6.81569143494698	5.93878138213827	6.61791737341582	5.35173250838481	5.75989383320823	6.93791791493098	6.71451921907799	6.09078201340264	5.8329194485876	6.44310145341336	6.94396274439593	6.09136622981648	6.17697101390199
10.6917637200223	10.5945558813376	11.6947957842491	11.9676850282935	11.9160100863621	12.1865879231115	11.8623563073458	12.0783629788188	12.3135903649971	11.6317936090953	12.3571413100839	12.0666132258397	11.8108140322949	11.4584683109932	12.2437883257468	11.9791476548225	11.9577289246625	12.2280369559092	9.52429838566648	9.51247891724874	9.52311633168555	9.439279044936	9.71250108478436	9.62690783260314	9.60197720551607	9.82058853630243	9.4820768387316	9.48630333904168	9.4382825417392	9.46505362697547	9.57551116911809	9.52240341450897	9.98016016503627	9.75232472562805	9.8312175266889	9.57334312000329	10.0472357700508	9.98641240218435	9.94244221831712	9.92212955455447	9.56127505380123	9.80205095985177	9.57001562717421	9.90013929391469	9.88503318371837	9.78342678406203	9.64756751703176	9.63689553433525	9.82607380353063	9.8900388667839	9.35782569777275	9.63558211214685	9.29572337876041	9.78924171440394	9.86551636159796	9.99839861402388	9.60433774026483	9.81941652866125	9.59176643533135	9.82460694165588	9.72145330554268
6.87665377606516	6.7462092539465	6.68027639819347	6.79397138263792	6.84632741584045	6.53988969526721	6.45246218184749	6.89509308960514	6.88192253715128	6.78147464104749	6.44518971534984	6.55101903890191	6.60905006489612	6.54749500055209	6.74109913575134	7.16916119131358	6.56726956246283	6.98055700261251	7.19978855057826	7.22047005651758	7.28125819512759	7.09368388171217	6.78449030605829	7.22820902350933	7.11701824512145	7.21495105660061	7.4206329181656	7.09262575154583	7.17215484892872	7.12493600189937	6.87713015536692	7.65817119802837	7.44788182895287	7.31605894859893	6.94484711437528	6.53120147335227	6.7899777573527	6.9509809710739	6.88463634383323	6.9152562029029	6.60860547512507	6.85828128439413	6.90586260585749	6.97448449475419	6.88688571996953	7.17815040617906	7.74887892415985	7.07074626052407	6.97392142155487	7.26394669695658	7.01570328078466	7.19214889992376	7.18217522836597	7.41608723427252	7.40451015977258	7.13322842260871	6.94141367664986	7.1630437331496	7.17473160580417	6.9753548503059	7.54274908914102
7.76117616588695	8.22894346169843	7.89058402353887	8.022533950026	8.95510345591737	8.92186467881307	9.07713311661342	8.37017395174599	8.8332330769248	9.01637607880336	9.4710301026949	9.49598825618514	9.33773932434511	8.02098106060118	10.0901197486329	8.54051426713044	9.00892594127819	9.95002466892372	7.58254344840662	7.36613770108342	7.31972527629664	7.15171641952073	7.32944827358573	7.28538749327467	7.5226072558355	6.60754255376754	7.65256292594627	7.39326386757056	7.24112470812062	8.12495437331673	7.6731723792267	7.44374911143784	7.55448775229857	7.51066893851775	7.32387944913602	7.83259897714573	7.50553598426301	7.60787980349852	7.74821922101334	8.16304024930283	7.88701877202737	7.19760729031955	7.46791665637963	8.06107442762594	7.84410951058059	7.54642107452438	7.73313763803027	7.73133488712558	7.49243228503102	7.6200483887931	7.33230897844959	7.5554915184537	7.3719063186095	7.2647086683772	7.31146028052914	7.21578638778375	7.65206442210594	7.64554658243143	7.61579959964126	7.76419485931767	7.8289728154242
8.15145366645972	7.96444347781391	7.8101713558152	9.0576748025625	9.3633056702887	9.5302971934892	9.26816742365385	9.27501074898316	9.01775765144691	8.7242609040059	8.95525769401423	9.42010972532736	9.04307312184934	8.7253786050413	9.32491667490572	9.56313595683566	9.19950307118087	8.9884451150835	9.4673836865951	9.60981748058094	9.32992262214241	9.64950125154255	9.68647950390477	9.66525564337154	9.11394187603115	9.70016995022086	9.60333420715918	9.49264465002111	9.27065380047663	9.06223967284197	9.26979477934139	8.6445097735518	9.26917425804282	9.20530129500272	9.26167479746618	10.0158768893429	8.95713040140167	9.19742492080465	9.5350237403623	9.02912959359435	9.10967411719617	9.27813467241873	9.34993110518863	9.37468333179862	9.42499806923916	8.72372351176536	9.00356009491789	8.9415054880757	9.48733186116507	9.18635175353367	9.07494983168374	9.23631242493424	9.6840473241472	9.16020188307519	9.13606290608641	9.47078178171288	9.12028447191868	9.27104576257901	9.09366098960631	9.81323282949469	9.48074833792557
6.50410937421242	6.49904130639564	5.95832044989475	6.08949691529054	5.54244453697234	6.19564181519854	6.24862860983016	6.28223535867414	5.95346617182814	6.16759952941175	5.96342952067052	6.02277954073756	5.69153482439676	6.09634338074004	5.75837829342593	6.71912294118483	6.01329011760344	6.12452332383788	8.36044380829036	8.43945931177842	8.51826586015976	8.13131194534598	8.17821640399281	8.57423708360724	8.45822842687308	8.29371953570559	8.1896100713618	7.96337072321274	8.35917841314922	7.97884702196858	8.12713774382424	7.93811401147855	7.8931880764112	7.87781670878237	7.67987718767149	8.44481378535694	7.67442928929552	7.96997922899852	7.72466608829514	7.98281477001364	8.36884459430987	8.14356385634608	8.0998203249481	8.34094424103951	8.1720921451638	8.26096008117888	8.2885300183334	8.17897475028403	7.92147921901322	7.63145212108415	8.30920456056615	8.17576561135275	7.99619128317117	7.22053485577493	7.96544101785547	7.57949843164081	8.27075637239665	8.30686505800692	8.73717145672467	8.31849038855873	8.23410942300005
6.85627068864656	6.99496545104774	6.15695921491264	5.81217624207849	5.79628203891361	5.53713872665153	5.2975042555145	5.98164906661817	5.71108889284517	5.78460547908017	6.15223124008	5.98124986347557	5.79826558480982	5.67205513288394	5.67620517251696	5.93677302747838	5.96717890385806	5.9536295496913	7.84273631419883	7.43281409341676	7.55781095550509	7.67117373318319	7.87589977689343	7.38174619824334	7.2534271506524	7.75247330701665	7.84094803889364	7.6231822392817	8.11924642835613	6.931275944737	7.64886127320885	7.44058600164664	6.53734699525355	7.27776931320143	6.66745211073296	7.4697640947102	7.27626495449444	6.64141154049375	6.71253474723222	6.19278961901253	7.10884327240905	7.35530232923677	7.43370065053399	6.84483848702508	6.54958216555282	6.95012309969132	7.36069485995931	7.26127297752374	7.38613899600437	7.17499197624331	7.4505097330789	6.82913956455554	7.03243082460736	7.10099689360567	6.79386839883679	7.26230408208622	7.35058600545954	7.37884493703812	7.56206239585791	6.84784433892186	6.93434923191284
7.358249688177	7.45153443831348	7.10432649003251	6.96525040665704	6.30987849476003	6.78307791881776	6.5449386069791	7.33453191393822	7.39936741513122	8.40826644198106	6.75532336132312	6.50575466753861	7.25188008961717	7.07727135065883	6.60436295322444	7.24875135804333	7.61338303629178	6.59578638837238	7.88608297394791	8.05733569747137	7.75838054940703	8.1679431789097	7.98898610574409	7.7784537756822	7.80808498505022	7.99844906402192	7.95027754625565	8.00889936429457	7.90904406756845	7.97592675623697	8.28686714048317	8.52671577614034	7.80697762119706	7.98641917286867	7.80626248676595	7.95901932574143	7.69875929868891	7.88686639794424	7.61853256411331	7.528197399613	7.91920095155432	7.9378325517711	8.03059397645412	8.00015826924174	7.73802733234519	7.88218768450953	7.98763978775847	7.91415419710062	8.11985688287669	7.88929341290634	7.89010010363206	8.00062702293777	7.93677546527512	7.98903965679081	7.93004878925426	7.6408623901455	7.6245310133245	7.88510441261608	7.77799303391706	7.64070413280344	7.76981318205605
7.02388233530573	7.05791272073536	6.64796371018877	6.64947248328233	7.00587989681303	6.4162824279889	6.35750787480363	6.42984634580915	6.8250052828412	6.69725624207366	6.44258814827425	6.76703472758742	6.69677826962143	6.54563284346083	6.56285414124245	6.86900506463627	6.75906933668214	7.04524962194927	8.70486048077002	8.48331733982931	8.41873174066774	8.38560065009004	8.24541424361745	8.10716217532412	8.25170986994987	8.48154397597924	8.4578429738663	8.79491552993059	8.44000238321859	8.4907909622559	8.70668280475167	8.92695412958647	8.34407774096515	8.56378556954529	8.69223141499256	8.31646412007525	8.37969460531248	8.21534629738092	8.11853710304743	8.36192945282006	8.36699807279712	8.36472005118033	8.26688525220922	8.6248381929547	8.55624225775879	8.5347673233006	8.442118427491	8.4772097466815	8.55163733793116	8.75015882224828	8.60029858698096	8.53767620907422	8.43545264726147	8.77770604167208	8.5342270202355	8.80288193312904	8.62983374053664	8.5592891356218	8.39622334053307	8.62552678322711	8.46551299829201
6.36223127500496	6.15759081222208	5.76952861900175	6.86543002599124	6.93523421775943	6.40640341107237	6.72523760468502	7.02251502350072	6.49434972652621	6.92098321941177	5.74501478501251	5.97752218649008	6.53338552274926	7.11457966450409	6.49715547962163	6.04568902473986	6.51566272971846	6.02628465169736	8.09567911660526	8.44792840702588	7.84902057962218	8.12158451084258	7.50977823871222	7.74203180907171	7.43841387580033	7.71730610419133	7.94501725638381	7.90634623467967	7.6922627468638	7.67426290990326	7.81706262578013	7.47658152225181	7.0652861287676	7.25043612520107	7.2133155607653	7.35319672886602	7.50215123153674	7.24083082428774	7.55708561419739	6.93213822544791	7.2085070528318	7.61379370807041	7.95854880944102	7.51903297080478	7.11350022706708	7.40027374708578	7.58931090715158	8.03264053913167	7.44310561334918	7.02443131152237	7.95908386186041	7.27730098740198	7.71639664317441	7.13753854109897	7.19495627361878	7.55927458987083	7.53255640378784	7.48512323327904	7.50397643821798	7.43785003058107	7.6039859401567
