ID	logFC	AveExpr	t	P.Value	adj.P.Val	B
1174	B3GALT5	-0.883377563115931	5.68198125907432	-26.0792117104212	1.3274964816293e-111	3.10797754466765e-111	243.747777788035
369	215557_at	-1.19107402216942	7.08373288328485	-26.0728131173901	1.4588707878239e-111	3.41393732441975e-111	243.65350862935
3384	OR10H2	-0.597089297666954	5.65947016384137	-26.0676971995157	1.5731992618555e-111	3.67973690983247e-111	243.578139007551
365	215539_at	-0.615351811381449	4.79346889483473	-26.0622977176967	1.70359340906345e-111	3.9828449790693e-111	243.498593888405
351	215459_at	-0.674776774169207	5.39445245678176	-26.0532641178992	1.94635328095172e-111	4.54824276627318e-111	243.365515745529
850	222376_at	-1.13408548530675	5.94479503708957	-26.0496165612672	2.05391154487923e-111	4.79731585423327e-111	243.311783595068
2142	FN3K	-0.966844428261026	5.50777341383998	-26.0482564640748	2.09552142866819e-111	4.89219085898906e-111	243.291748255749
1692	CRIP2	2.74405227692632	9.38866272861159	26.0460776390647	2.16394228634923e-111	5.04953939280359e-111	243.259652672229
2376	GTF3A	1.9449946628934	10.8617663968751	26.0453462270316	2.18740765602794e-111	5.10188565664684e-111	243.24887855068
1726	CTDP1	1.04281972216541	7.92114871173305	26.0401182030767	2.362708575254e-111	5.50815496071484e-111	243.171867885659
2917	LSM5	2.22775614917224	9.2005600237894	26.0331647513838	2.61781497530945e-111	6.10000281982486e-111	243.069444173194
735	220533_at	-1.17360889248613	6.17450910935665	-26.0317679609679	2.67228999648315e-111	6.22400404650011e-111	243.048870007505
2560	IGFBP4	2.89485935118977	10.5146517568647	26.0184725487542	3.25102597634015e-111	7.56836396000016e-111	242.853041113626
1821	DDX1	1.7254447380947	10.0098687751573	26.0108068449975	3.64003069253758e-111	8.4699725017125e-111	242.740138477889
3764	PSMC4	1.49544237134259	8.61487262004939	26.0096071911947	3.70498482054652e-111	8.6170550911016e-111	242.722470035336
4681	TYROBP	2.68516386513154	9.30341388619938	25.963444157351	7.31700891306645e-111	1.70098936614345e-110	242.042664864465
2576	IL18RAP	-1.00647951790981	5.45836239772715	-25.9610285485943	7.58223122661655e-111	1.76181666319312e-110	242.007096583896
838	222302_at	-1.21893789415648	7.71155590831061	-25.9569827598765	8.0481411871661e-111	1.8691968718665e-110	241.947525943013
2166	FSHR	-1.13632259259869	5.76019815752516	-25.9535313666177	8.46815481750194e-111	1.96582165406295e-110	241.896708225582
4638	TSSK1B	-1.16323421611684	5.59871545800721	-25.952197952073	8.63622990254338e-111	2.00389740340837e-110	241.877075502035
3454	PAMR1	-1.58477915069792	7.65985613770693	-25.9496036012857	8.97286008869354e-111	2.08102952291766e-110	241.838877585961
2464	HNF4G	-0.859033079405119	5.05649894137163	-25.9450147607668	9.60072417174585e-111	2.22555423944924e-110	241.771315056568
4534	TMEM115	1.24380711872287	7.47919006816949	25.9449843835455	9.60502355972831e-111	2.22555423944924e-110	241.770867811244
1159	ATRNL1	-1.50083508442318	5.97058190983053	-25.9433013307699	9.84626355095565e-111	2.28038171316085e-110	241.746088251951
4673	TXK	-0.791927738546361	4.79513392519954	-25.9410557924311	1.01775850016951e-110	2.35601077358827e-110	241.713027561874
3970	RPL36AL	1.85932315551702	10.8504863722638	25.9392252734621	1.04559003526939e-110	2.419304343902e-110	241.686077417141
247	211688_x_at	-1.08303980724232	5.73535079375505	-25.9305297773981	1.18855055225116e-110	2.74880137084303e-110	241.558059897453
4558	TNFRSF1A	1.23744850100934	9.72894621933614	25.927336064206	1.24582963676655e-110	2.87992438260493e-110	241.511042608401
2550	IFNA4	-1.16890652903037	6.24919542687995	-25.9075032476569	1.6687408265831e-110	3.85574353756805e-110	241.219084810814
4490	TGM5	-1.18988916130291	7.57379581899559	-25.9032133875095	1.77763398598124e-110	4.10542865392583e-110	241.155937986735
2419	HCRTR2	-0.988444020118566	5.75978438774272	-25.8999439709469	1.86536981960691e-110	4.30604061161596e-110	241.107813062839
3479	PCDHB17	-1.23544721574973	5.77010089429679	-25.894576189953	2.0189020432459e-110	4.65827935246835e-110	241.028802570701
4151	SIRPG	-1.65129931473168	6.59939898784187	-25.8906031158183	2.14062070665546e-110	4.93681899667506e-110	240.970322752394
2139	FMO4	-1.60067456260293	8.40392091415093	-25.8747442988528	2.70407155654471e-110	6.23337073697195e-110	240.736908431874
3143	MUTYH	-1.34101035908586	7.32985145283813	-25.8726249360778	2.78983853618671e-110	6.42807946304214e-110	240.705716559478
870	ABCF3	1.01882877844546	8.16643197033604	25.8673792168476	3.01400191423101e-110	6.94133774186536e-110	240.628513815062
2149	FOXA2	-1.33285700911311	6.83197012637843	-25.8618899576165	3.26787380081716e-110	7.52250539423894e-110	240.547729116228
2678	KCNJ4	-0.918422033760125	5.83960798003379	-25.8578451651057	3.46852078681078e-110	7.98066729708674e-110	240.488203945213
481	216292_at	-1.06396466987186	7.17122358558817	-25.8565001048192	3.53793641671473e-110	8.13659492484672e-110	240.468409654357
1612	CLIC5	-0.664287294062298	6.36257949619324	-25.8547204543797	3.6319191242934e-110	8.34885084877125e-110	240.442220027981
4831	YY2	-0.976743851158543	6.49051670645307	-25.8515963561441	3.80297781536896e-110	8.73800484089426e-110	240.396245886961
1407	CASC1	-1.02540677772645	5.05400267852397	-25.8484637716774	3.98258800409769e-110	9.14643642038242e-110	240.350147629256
4183	SLC1A7	-1.13291556646946	6.61606642363853	-25.8384249236644	4.61731515982471e-110	1.05992271791515e-109	240.202423862318
467	216154_at	-0.889265039960771	5.6335317420628	-25.8351891847009	4.8427230659793e-110	1.11114964913784e-109	240.154810966032
187	208525_s_at	-0.637757237460625	5.24680784027752	-25.8330726687715	4.99608147026937e-110	1.14580512827905e-109	240.123667535106
300	214863_at	-0.830613482499704	5.76308876261113	-25.8307218064433	5.17211752380691e-110	1.18562694049216e-109	240.089076231886
1231	BSCL2	1.86227631947195	9.67165360032035	25.8298037292802	5.24253613420845e-110	1.20121189717021e-109	240.075567483414
627	217060_at	-1.25225490660572	6.09078377673579	-25.8276672530062	5.41014136832325e-110	1.23904025774302e-109	240.044131253593
2738	KIR2DL3	-0.978491890520057	7.29489910446879	-25.8259508959208	5.54866049709103e-110	1.27017529451481e-109	240.018876941207
935	AES	2.10445273074994	9.0788819521924	25.8205078307288	6.01183141258884e-110	1.37556494572436e-109	239.93878974229
4457	TCP10L	-0.85902100267979	6.29092387687333	-25.8200556383683	6.05200626775553e-110	1.38411624827372e-109	239.932136460426
3906	RIC8A	0.941934931843562	9.93260512250581	25.8130310291672	6.71171293896395e-110	1.5342832909987e-109	239.828782731784
1902	DPF2	1.3858713333838	8.86384392073454	25.811560114427	6.85870457416763e-110	1.56716006458779e-109	239.807141520616
3076	MOSPD2	-1.0252209329668	7.48955270686626	-25.8106697985942	6.94923465864244e-110	1.58711138297243e-109	239.794042603324
4415	TARS	2.28805620206017	9.27983117702351	25.8023234684981	7.8581938242143e-110	1.79387603935391e-109	239.671248912179
2535	HYDIN	-0.743890934367625	5.9463442777118	-25.795061425585	8.7452278715958e-110	1.99544691388837e-109	239.564412076486
1065	AQP2	-1.02377278074118	7.68439977479186	-25.789135069692	9.54278354723154e-110	2.17642431778965e-109	239.477228547609
3575	PKDREJ	-0.706773014136118	6.59838901756006	-25.7888849163075	9.5780033455828e-110	2.18344884758556e-109	239.473548564429
4410	TAPBP	1.87480319056174	10.4662962950418	25.7887782028222	9.59306734820226e-110	2.18587420203502e-109	239.471978713787
4308	SPINK2	-1.18575654124857	6.79088994301456	-25.7834049359742	1.03830005032022e-109	2.36477743134251e-109	239.392934335814
405	215845_x_at	-1.00099631723992	6.59564048348214	-25.7765278729184	1.14895899650232e-109	2.61560250816656e-109	239.291771466596
80	TFDP3	-0.943244254607652	6.21066596015298	-25.7757282286055	1.16256830961544e-109	2.64414707619717e-109	239.280008796393
4480	TFDP3	-0.943244254607652	6.21066596015298	-25.7757282286055	1.16256830961544e-109	2.64414707619717e-109	239.280008796393
3235	NDUFV1	1.81964950585384	10.0105302536057	25.7390660384938	1.99461882999755e-109	4.53447630933635e-109	238.740767632444
2617	INTS3	-0.957233625361503	6.13887595516658	-25.7316445943523	2.22490626924362e-109	5.05567477923803e-109	238.631623467706
519	216479_at	-1.08455839041698	7.20650717801752	-25.7306906865963	2.25637225410237e-109	5.12481790127159e-109	238.617595057662
3681	PRB4	-1.4016437321891	7.6088476360167	-25.7260603504855	2.4155466663739e-109	5.48382377384517e-109	238.549501206913
2509	HSPA9	1.83417178337094	9.34553939473246	25.720127550359	2.63600667097305e-109	5.98156773293838e-109	238.46225583126
1544	CER1	-1.12234915550874	6.67112710345072	-25.7141794864893	2.87722573504225e-109	6.52593899499942e-109	238.37478886988
525	216528_at	-0.849517649763931	6.74155570804113	-25.709665246074	3.07491955969745e-109	6.97113475213648e-109	238.308408372608
3458	PARD6B	-1.02409173471713	6.36351345061117	-25.7093996250748	3.08696615987767e-109	6.99523524302555e-109	238.304502550489
3587	PLA2G3	-1.22240457421231	6.86822243481757	-25.7009205890628	3.49733211936427e-109	7.92151337444269e-109	238.179825655531
4213	SLC4A2	1.40971240522474	8.08921864008493	25.7008730167608	3.49978198124079e-109	7.92342941674129e-109	238.179126162547
4644	TTC21B	-0.919355725188183	6.1032194323213	-25.7001240754967	3.53857757086769e-109	8.00759193773997e-109	238.168113914339
1160	ATXN3	-0.651974649873463	4.72397742098902	-25.6943832547134	3.85058933927101e-109	8.7096663626368e-109	238.083703823554
3037	MGC4859	-0.739245025258682	4.70862515919857	-25.6935187871423	3.89989806956626e-109	8.81716085293241e-109	238.070993368935
1962	EIF2S2	1.8296201601888	9.99081648667669	25.6883795694214	4.2063443750334e-109	9.50564556846524e-109	237.995431600232
20	ASCL3	-1.31989988593491	7.06204801985566	-25.6624004245204	6.16535131265969e-109	1.3919943091654e-108	237.613494281666
1109	ASCL3	-1.31989988593491	7.06204801985566	-25.6624004245204	6.16535131265969e-109	1.3919943091654e-108	237.613494281666
2518	HTN1	-1.03969801928839	5.07103644811841	-25.6604698511519	6.34302873337664e-109	1.43145554787029e-108	237.585113818
2952	MAGOH	2.06581199545489	8.22870001162357	25.6478580491036	7.63658312645050e-109	1.72258998377468e-108	237.399721174149
188	208539_x_at	-1.49220882522552	7.08773358138124	-25.6335726117714	9.4230372264445e-109	2.12459168866435e-108	237.189742189555
3493	PDE12	-0.623187944165278	4.82489824282447	-25.6212798686988	1.12912618871319e-108	2.54465482310364e-108	237.009067092288
2410	HBXIP	1.68080590183201	10.1685782386147	25.6087113565121	1.35847183384518e-108	3.06012351080491e-108	236.824351922775
613	216922_x_at	-1.47254183206573	5.83892917683987	-25.6077299550923	1.37822839254151e-108	3.10321251556749e-108	236.809929157227
3301	NPHP1	-0.597502989676139	4.96214226844114	-25.6070583991228	1.39191272087036e-108	3.13259628296109e-108	236.800059955645
513	216469_at	-0.50878873445199	4.64177290353409	-25.597209887542	1.60892501032277e-108	3.61934861156398e-108	236.655330374518
557	216698_x_at	-1.46900516087813	7.79876119455664	-25.5915000340477	1.74990879887771e-108	3.9347061749913e-108	236.571424520111
2524	HTR1F	-1.3312152968741	5.88692074712552	-25.5907986195065	1.76805834433786e-108	3.97370710692859e-108	236.561117477907
2634	ITGA10	-1.29238039786648	7.83971307512187	-25.5875706572637	1.85403990166403e-108	4.16505553170546e-108	236.513684234551
388	215738_at	-1.0252707714333	6.56230697684406	-25.5856046923752	1.90844150364874e-108	4.28531864910218e-108	236.484795824927
4164	SLC10A3	1.45245303992914	8.36291321097656	25.5802884368492	2.06367648784526e-108	4.63178639252867e-108	236.406678996591
3629	POLR2I	1.67368105611054	9.87178584360174	25.5684474598891	2.45631300644804e-108	5.51052963299423e-108	236.232696820215
48	ZNF26	-1.4707515240195	7.93824853216809	-25.5669223633664	2.51203625086137e-108	5.63042607951686e-108	236.210289096098
4886	ZNF26	-1.4707515240195	7.93824853216809	-25.5669223633664	2.51203625086137e-108	5.63042607951686e-108	236.210289096098
696	217578_at	-0.511892544101098	4.67723503947732	-25.5659862915241	2.54686199253061e-108	5.70589489483047e-108	236.19653580926
1724	CTAGE5	-1.16869882540964	5.20617685847899	-25.5641503098398	2.61657592601713e-108	5.85942206460772e-108	236.169560764636
2318	GPR19	-1.52677022144734	6.65701299144969	-25.5640812164452	2.61923638689481e-108	5.86272213468978e-108	236.168545619922
2261	GJD2	-1.23275836769482	7.63823546576246	-25.5563080919409	2.93647744276462e-108	6.56983630763461e-108	236.054342712455
3395	OR1G1	-1.29680993419245	7.37489885597245	-25.5519521919097	3.13075912236877e-108	7.00133547510262e-108	235.990347995088
834	222290_at	-1.0983549952305	6.42840584819679	-25.5486987403361	3.28420592561523e-108	7.34116618666934e-108	235.942550961375
4813	XRCC1	1.43317494634695	7.62795695623719	25.5416375190768	3.64360328979004e-108	8.14084136208177e-108	235.838816428581
4471	TEX13A	-1.05886418367163	5.86704815970104	-25.5296445147204	4.34637678009335e-108	9.70664615445803e-108	235.662640186485
3901	RHO	-1.09507909994188	7.51177102277326	-25.5136400552892	5.49965633429916e-108	1.22766842708711e-107	235.427555304071
2721	KIAA1467	-1.10527612795503	6.59154242842953	-25.5122391685072	5.61411737730071e-108	1.25265310947902e-107	235.406979136081
3456	PAPPA	-0.937394109647525	6.83558274769666	-25.5066457138835	6.09536981722951e-108	1.35941882154013e-107	235.324824396287
3177	MYOZ1	-1.17097529483717	7.32567649416323	-25.4964292536392	7.08332442800959e-108	1.57904434451116e-107	235.174775543156
1682	CPSF6	1.77035988854331	8.73462113346635	25.4942428504025	7.31472290813238e-108	1.62989315138358e-107	235.142665080774
1757	CYLC2	-0.678394418852075	5.27034406922817	-25.4891563563785	7.88271381222277e-108	1.75566304023357e-107	235.067964242171
4493	THEG	-1.04304632510044	7.31843937445029	-25.4875446007879	8.071733470163e-108	1.79695193071677e-107	235.044294283647
4858	ZG16	-1.02272739924917	6.47104039597654	-25.4861495307817	8.23899523462392e-108	1.83336200265956e-107	235.023806714257
4088	SENP3	-0.835437238012277	5.77398799829854	-25.4819026479371	8.76980421633282e-108	1.95060030745989e-107	234.961439343018
1409	CASP10	-0.907998408474334	7.30026106997091	-25.4718271401277	1.01699228126319e-107	2.2609999412422e-107	234.81348231474
4269	SNF8	1.74647462261647	8.92023523449149	25.4421339634496	1.57352478280752e-107	3.49672173957226e-107	234.377495131531
1230	BRS3	-0.676086660277408	6.34489318680971	-25.4399529278307	1.62478394531306e-107	3.6090075044274e-107	234.345473880531
1933	E4F1	1.47745804254215	7.37722309681597	25.4361024925099	1.71938589049395e-107	3.81742305574835e-107	234.288944075869
1629	CNPY3	1.24900174651263	8.21216645569203	25.4335916590107	1.78402105024821e-107	3.95914824268921e-107	234.252082215979
4109	SETD5	2.02753461590634	9.70573893509464	25.4128749373784	2.41894168148284e-107	5.36577095039301e-107	233.947958777352
574	216746_at	-0.563400074924457	5.06841277014773	-25.4073722398131	2.62267135454528e-107	5.81507921519464e-107	233.867185069851
2530	HTR6	-1.17256014483339	6.80280340186309	-25.4003225128409	2.9089340389908e-107	6.44689733181452e-107	233.763706574099
226	210918_at	-1.105289773746	6.03010148362828	-25.3858542096851	3.59800567766211e-107	7.97046997652503e-107	233.551349398444
4808	XKR8	0.921284031152357	9.41624243278116	25.3809542985568	3.86659154769971e-107	8.56161463273715e-107	233.479435662005
1376	CA5B	-1.10027564592406	7.04325604525023	-25.3598417236067	5.27275488633427e-107	1.16699861731592e-106	233.169600844803
1454	CCR2	-1.05248075089501	5.51315719147944	-25.347951006671	6.2791231799008e-107	1.38911189022436e-106	232.995117912439
598	216812_at	-1.00271686243486	5.7134661280213	-25.3470374796135	6.363953163935e-107	1.4072483719713e-106	232.981713457491
4038	SART1	1.39944061729949	8.07703837674653	25.3418351298338	6.86934716203931e-107	1.51832550248207e-106	232.905379271375
3432	P11	-0.931229515257372	5.65196839107878	-25.335888633428	7.49635189192836e-107	1.65617076682138e-106	232.81812921791
1760	CYP11B1	-0.682153589548245	5.59320226252671	-25.3355140149496	7.53771518460594e-107	1.66456473008285e-106	232.812632730614
2881	LOC731884	-1.29638032832027	6.89577286584279	-25.3230812006151	9.04789964352322e-107	1.99716819655964e-106	232.630222911875
3736	PRSS1	-1.3715348252518	6.03277890316629	-25.3138547805271	1.03609256937729e-106	2.28597467294498e-106	232.494865287955
2548	IFNA2	-0.707484989686929	5.01065749120558	-25.3099522631889	1.09721008236356e-106	2.41974009235535e-106	232.437615147581
4677	TXNL4A	1.91456826496355	10.1936115409579	25.309287820431	1.10796926221668e-106	2.44237757936208e-106	232.42786787541
2755	KLHDC8A	-0.779549489444919	6.86496923496344	-25.273921388782	1.86241049800078e-106	4.10361635152714e-106	231.909106403677
3425	OTOR	-1.2296237032068	6.46219910097967	-25.2719226040312	1.91787849248073e-106	4.22394995668962e-106	231.879791299161
1163	ATXN8OS	-1.14392099190889	7.05645998453131	-25.2692413506075	1.99488757507783e-106	4.39159742463659e-106	231.840467373597
918	ADAMTS9	-1.23854263024374	6.61232842746496	-25.2604674202564	2.26915654540893e-106	4.99315516005351e-106	231.711791402492
2580	IL1F5	-0.794907350970441	5.62871361741776	-25.2551478039691	2.45348233318771e-106	5.39635027869425e-106	231.633778902366
2710	KIAA0125	-1.61114013890909	6.57090903588097	-25.2445341871025	2.8671683352925e-106	6.30343194318868e-106	231.478137429439
4485	TG	-1.19230526240665	7.30663073314289	-25.2376314195087	3.17293676250899e-106	6.97255676458826e-106	231.376918677034
4245	SMAD5OS	-0.845390456950494	5.74089297751859	-25.2043902329392	5.16847070050442e-106	1.13527102092005e-105	230.889548973444
1850	DGUOK	1.21148030238981	9.45120411557641	25.1984973874844	5.63536681934478e-106	1.23727609278059e-105	230.803161154041
4554	TMX2	1.40260309364844	9.84542456173858	25.1917611458285	6.22094390909497e-106	1.36523602447486e-105	230.704413351504
2392	H1FX	1.81062787287544	9.21418315944922	25.1917170025734	6.22497527584654e-106	1.36551411468392e-105	230.703766261585
727	220396_at	-0.99615439120802	8.06176217305591	-25.1814580940926	7.23636118754207e-106	1.58666774373981e-105	230.553387338081
3216	NDUFA4	1.91254009164142	10.7317810345159	25.1741520100047	8.05528927530768e-106	1.76544494321295e-105	230.446298110518
4494	THOC6	1.54871757791515	7.47184543361613	25.1715238709785	8.37200469882949e-106	1.83404448834668e-105	230.407777296026
3650	PPCS	1.53034928804852	9.32003144122138	25.1605529498921	9.83423835770525e-106	2.15341921485213e-105	230.24698285714
1168	AVPR1A	-0.545078631794286	4.8871708201842	-25.136127230843	1.40725847363305e-105	3.08013152846578e-105	229.889030555461
523	216514_at	-0.753468560795409	6.44883816840915	-25.1290784908461	1.56056445906404e-105	3.41416670849264e-105	229.785743822182
3482	PCIF1	-0.869738348102087	5.92405769156688	-25.1235348569274	1.69277413503422e-105	3.7017725662103e-105	229.704515098548
3399	OR2F2	-0.66543750629501	5.05559950888921	-25.1218573455352	1.73494547242996e-105	3.79231443973628e-105	229.679935756771
2528	HTR3B	-1.24647292720072	6.59798779497016	-25.1204770288504	1.77043195082962e-105	3.86817064887143e-105	229.659711194239
2606	INA	-1.23027316053385	7.40394362549533	-25.1178610491291	1.83968858461424e-105	4.01771070203109e-105	229.621382055946
1473	CD1A	-1.67265561884357	7.75185225563925	-25.1132362552951	1.96881916405395e-105	4.2978200046074e-105	229.553621541465
3083	MPZ	-1.34026952793718	7.35337043624409	-25.1094405049591	2.08154302084394e-105	4.54188273982732e-105	229.498009365221
3631	POLR2K	2.25169415672262	9.02160626225007	25.1032830012898	2.27828708036974e-105	4.96897932760552e-105	229.407797710454
782	221117_at	-0.839382188948782	5.34792692990374	-25.1013427615635	2.34405270414161e-105	5.1101590284464e-105	229.379372628156
2309	GPR107	-0.721963456468457	7.68652366738763	-25.0770625421163	3.34667926255724e-105	7.29271969873522e-105	229.02369121403
1903	DPF3	-0.9887520226427	7.00203832925573	-25.0741934456775	3.49049043734524e-105	7.60274372155444e-105	228.981665558701
4470	TET3	-1.21810458693827	8.16812624475697	-25.0736772178833	3.51701407314765e-105	7.65713949817074e-105	228.974104095735
4465	TECR	1.80149363647798	9.65468199368533	25.0670572999963	3.87554508959455e-105	8.43400561347888e-105	228.877140948109
1016	ALX3	-0.849430672263044	7.22580172766507	-25.0595913532802	4.32391531592917e-105	9.40561059475565e-105	228.767791008967
2572	IL12A	-0.776851176711248	5.29412222494848	-25.0573223176514	4.47019337914612e-105	9.71952257613636e-105	228.734558676394
2274	GLTPD1	1.32646082182505	8.1992182738797	25.0477778065472	5.14165602383732e-105	1.11745625859025e-104	228.594775148475
2345	GRID2	-0.749251639461527	6.00633019821362	-25.0382702130559	5.91072605299883e-105	1.28403635452129e-104	228.455541205868
1715	CSNK1G2	1.18621980501042	7.87155543756826	25.0352793319128	6.17566764213514e-105	1.34100211657792e-104	228.411743092668
2446	HIST1H3E	-1.44923312513716	6.73465396416638	-25.0330785691812	6.37816920094485e-105	1.38436537138258e-104	228.379515944829
3338	NTNG1	-1.45992430951517	6.90738152253636	-25.031408445165	6.53626236010843e-105	1.41805604123565e-104	228.355059591484
1531	CEACAM8	-0.523601605515823	4.61227755761941	-25.0245769651549	7.22475792686682e-105	1.56673854954882e-104	228.255026125139
3030	MFI2	-1.3900059778455	6.67417599814326	-25.0218215667815	7.52255672035638e-105	1.63060246593069e-104	228.214680091552
303	214945_at	-0.695871633147608	4.9080652534874	-25.0118978722955	8.70045047933345e-105	1.88509760385558e-104	228.069378224403
3010	MCTP2	-1.32449104248473	6.30596421792077	-25.0110711663769	8.80652413378139e-105	1.90724371858308e-104	228.057274109606
4129	SH2D3C	-0.818694109209019	5.77555360726358	-25.0095497869268	9.00512029748207e-105	1.94939939831558e-104	228.034999193703
2396	HABP2	-1.28269884290545	6.49118289905436	-24.9996468035376	1.04118708192624e-104	2.25294094818905e-104	227.890012640119
4709	UCKL1	1.82190217178978	8.7540887286543	24.9923297419623	1.15905535559834e-104	2.5068885537022e-104	227.782892053405
2969	MAP7D1	1.21220561366032	8.91974150066226	24.9891766150158	1.21387543050583e-104	2.62430837054651e-104	227.736732437036
668	217376_at	-1.09118608135832	7.03826583065244	-24.9886566917976	1.22316047647341e-104	2.64322517663109e-104	227.729121213017
4228	SLC7A11	-1.03679517504733	5.7672798088943	-24.9697026686971	1.61479777583913e-104	3.48801968196122e-104	227.451669260141
4765	VN1R1	-0.743123446746367	5.35754878723141	-24.969325765481	1.62374124691738e-104	3.50580496493525e-104	227.446152457185
2432	HEXA	1.34072392710729	9.45032857160262	24.9677896827817	1.66070567012936e-104	3.58404806048014e-104	227.42366867463
3927	RNF185	-0.923005631351273	6.7299818775336	-24.9641908005765	1.7506368323274e-104	3.77648294833946e-104	227.370992436107
2789	KRT9	-1.23896053210903	7.04308531781462	-24.9621346786086	1.80418485290596e-104	3.89029819875838e-104	227.340897906407
1953	EGR4	-1.00351986932628	7.62902386465011	-24.9553605856264	1.99245924644313e-104	4.29439296571949e-104	227.24175157387
624	217030_at	-1.33895858266089	7.58177091408708	-24.9487022472361	2.19664209720307e-104	4.7324081815016e-104	227.144303945044
2272	GLT25D1	1.1868212477753	8.91911145008422	24.9413618869383	2.4460590276772e-104	5.26745056526825e-104	227.036879821939
2690	KCNQ3	-1.20416584452619	6.68619441257969	-24.9310159364295	2.84639747899302e-104	6.12688607678672e-104	226.88547898324
1986	EMILIN1	2.15211362066412	7.61207608357294	24.9162512466857	3.53371403510968e-104	7.60302584209138e-104	226.669433894211
4529	TMC7	-0.626818815887226	6.02187564407681	-24.9086335045863	3.95087470988286e-104	8.49687464815904e-104	226.557975562624
4437	TBL2	-1.05494281158596	6.6336962019837	-24.9048447109308	4.17633680317902e-104	8.97785196157719e-104	226.502542361274
444	216040_x_at	-0.894125833675615	6.03230927394908	-24.895366588671	4.79830064987704e-104	1.03103980906449e-103	226.363875975811
1565	CHMP1A	1.29031110728851	8.98913182954112	24.8852256895307	5.5666135448742e-104	1.19561177876863e-103	226.215523246758
3107	MRPS2	1.74947018038715	7.76232207455937	24.8794558982372	6.057441009501e-104	1.3004675613618e-103	226.131120816975
4827	YWHAH	1.89396687263956	9.22534996906971	24.8762254464648	6.3509030932861e-104	1.36287842227773e-103	226.08386618588
2234	GDI2	1.86291562892196	11.3688322328677	24.8674819711032	7.2184401194093e-104	1.54837577897881e-103	225.955973145754
2843	LMTK2	-0.809982747487095	6.04156883658521	-24.8578145703425	8.31617077691315e-104	1.78306786623051e-103	225.814574789825
2330	GPR75	-0.697675804803124	5.92503059214083	-24.8553035697084	8.62762946204666e-104	1.84904509945816e-103	225.777849707093
4124	SGCG	-1.64525941347762	6.11396344195036	-24.8552453280074	8.63499032220104e-104	1.84982012973431e-103	225.776997890557
1039	ANP32B	1.69526961843619	10.0517063940374	24.8411790850684	1.06098057294896e-103	2.27188731268656e-103	225.571281728158
4256	SMG6	-1.58007488964702	6.13652927350648	-24.8321032317559	1.21175562379953e-103	2.59361905613939e-103	225.438559973227
1399	CAMK4	-0.833711990049872	5.88820514097619	-24.8249615331679	1.34530888126404e-103	2.87822688325871e-103	225.334128569925
1912	DRG1	1.26384231182125	10.291102158149	24.824231789527	1.35975791620865e-103	2.90788056539859e-103	225.323457996974
4469	TESK1	1.25293551881497	8.41867199182553	24.8183823014922	1.48132649777366e-103	3.16648762397312e-103	225.237926694166
393	215762_at	-1.27030435955399	6.01452979872763	-24.8082381386688	1.71846441335672e-103	3.67180545068434e-103	225.089607063664
2197	GABRQ	-0.930289239484186	6.57336246440402	-24.8006064651004	1.92156261474928e-103	4.10398586980607e-103	224.978030089024
3049	MLANA	-0.852732749046051	4.6052629178849	-24.7914873318041	2.19594157524279e-103	4.68796516063068e-103	224.844714092246
3325	NRD1	1.23206615357678	9.66544953216745	24.7703805617133	2.99069879821688e-103	6.38187994090341e-103	224.536179944393
4508	TIMM13	1.96946401688602	9.3470143434963	24.7700442259989	3.00545492877871e-103	6.41059902770588e-103	224.531263842902
1354	C8A	-0.755617203319868	5.77877448408271	-24.7493458030402	4.06861704257689e-103	8.67456546842031e-103	224.228745280501
831	222278_at	-1.20481601920883	7.26557716603751	-24.7404919571856	4.6313355881825e-103	9.87005945022499e-103	224.099355455064
854	59433_at	-1.32686359703208	6.89333349504396	-24.7395068166888	4.69857157322254e-103	1.00090312944025e-102	224.084959158422
1877	DMXL2	-1.30865680128278	7.39207985374444	-24.7373231405693	4.85110634843077e-103	1.03295109315724e-102	224.053048495661
1477	CD209	-1.00919693208667	6.8129398899138	-24.7191466852392	6.32884499085689e-103	1.34702689594283e-102	223.787450672407
570	216738_at	-1.29707388830632	7.6021794707219	-24.7092416517604	7.31559195477056e-103	1.55637486031725e-102	223.642731315053
3680	PRB3	-1.34343041117068	7.44886010152946	-24.7076699500004	7.48572410684248e-103	1.59188450657778e-102	223.619768637551
4573	TOMM40	1.38519167520812	8.23471573558913	24.7052954640694	7.75028522900856e-103	1.64743584472041e-102	223.585077727638
359	215484_at	-1.52372755775642	6.89848633665147	-24.6987795547999	8.52527744586909e-103	1.81139228312229e-102	223.48988430965
590	216788_at	-0.701326466261588	6.07449754678681	-24.6972568435959	8.71727842073666e-103	1.85139103174717e-102	223.467639095734
1415	CATR1	-0.620439933657867	4.82381575827617	-24.6965476512612	8.80817090688473e-103	1.86989103051184e-102	223.457278624582
4651	TTPA	-0.720050829060848	5.5323965316894	-24.6955209495344	8.94143736332299e-103	1.89736686317936e-102	223.442279808223
51	CLOCK	-0.722644733607268	6.17547614414048	-24.6843771953088	1.05242049329563e-102	2.23131211883281e-102	223.279490931797
1614	CLOCK	-0.722644733607268	6.17547614414048	-24.6843771953088	1.05242049329563e-102	2.23131211883281e-102	223.279490931797
1889	DNAJC6	-0.595341192767581	5.016004182898	-24.6633128861957	1.43208268622883e-102	3.0349585885759e-102	222.971818430697
