genesym	logFC	AveExpr	t	P.Value	adj.P.Val	B
NEDD8	1.35126448287296	10.2788490156396	29.8660119793642	4.51567923846262e-136	5.8645184915099e-136	299.650603520726
PSMD9	-1.40821577789211	7.01293575852675	-29.8131228628212	9.92163591553552e-136	1.27200460455584e-135	298.863666607248
EN2	-1.17784109905605	6.39807669173872	-29.644633868707	1.21804364025112e-134	1.54182739272294e-134	296.356704030423
NEUROD2	-1.44324768066924	6.77292812359349	-29.5289409555346	6.81519746634151e-134	8.51899683292689e-134	294.635316367625
SUB1	2.84527874050382	10.3318665327076	29.4196007642584	3.46911785195245e-133	4.28286154562031e-133	293.008490995725
ZNF280A	-1.04599444957071	6.77788640991001	-29.2289189864776	5.92472170427205e-132	7.22527037106348e-132	290.171582242252
NR1I2	-1.02066215575062	6.25869499484273	-29.1385072980612	2.27507004222324e-131	2.74104824364246e-131	288.82656444133
NEUROD6	-1.03120922329066	6.54887323931735	-28.9748553220704	2.5976703491508e-130	3.09246470137e-130	286.392201348221
PCBD1	2.16288658274168	8.69057705677317	28.5460183070502	1.53164644712937e-127	1.80193699662279e-127	280.015019271526
NR1H4	-1.2077357954346	5.78870983172255	-28.527313413785	2.02289353287471e-127	2.35220178241245e-127	279.736938595995
RORB	-0.851867565109753	5.38234128220197	-28.2563519052184	1.1369313598413e-125	1.30681765499e-125	275.709529702327
