genesym	logFC	AveExpr	t	P.Value	adj.P.Val	B
211606_at	-1.9524254552785	5.60736908573445	-48.540106200346	2.44286879708505e-251	2.46005935528676e-249	565.266850008874
SMAD4	-1.45877289128535	4.85281914961179	-48.5160451024746	3.35854153024185e-251	3.3206816075373e-249	564.948737260732
SLC30A10	-2.32525227831767	5.09545319095697	-48.4894628580573	4.77445347786221e-251	4.63633535939548e-249	564.597208530868
MSTP9	-1.73746355477109	5.37441879145318	-48.4745431480263	5.81683346563314e-251	5.54946322563386e-249	564.399868866554
PACRG	-1.60438501879335	5.39390956117319	-48.4524148441344	7.79666487650845e-251	7.31004544800913e-249	564.107131725473
ACTG1	3.12647012105314	13.1686182438763	48.4284096844001	1.07139984859657e-250	9.87503792655614e-249	563.789496593587
HOXD1	-1.65042685414125	4.88848508961329	-48.4166240849602	1.25238125329224e-250	1.13507487590053e-248	563.633523857619
ZNF214	-1.57862543158966	4.8614595579638	-48.3139741775878	4.88028413202302e-250	4.35065329671167e-248	562.274305922076
216709_at	-2.09587632763304	5.13063005810929	-48.256042394266	1.05213080623862e-249	9.2282053618155e-248	561.506635531224
211942_x_at	2.73856676676464	12.3928434432661	48.2503651626141	1.13442085422746e-249	9.79203270680783e-248	561.431382488416
RBM26	-2.17551614284564	5.26780763534616	-48.1387216950952	4.9918823524862e-249	4.24154003637812e-247	559.950708222836
TBR1	-1.91985668146432	5.37054013210823	-48.0690343480819	1.2597030110174e-248	1.05388691906348e-246	559.025693256459
EDF1	3.42096025058712	9.88307079702695	47.9966066181935	3.29881017119799e-248	2.70822436190869e-246	558.063664152672
BAT1	3.05956759117721	11.0949486535969	47.9957471604596	3.33672365295849e-248	2.70822436190869e-246	558.052244404755
TSFM	-1.96351571322496	6.02327016829124	-47.9678431870132	4.83584695521051e-248	3.86725525624041e-246	557.681430202823
222031_at	-1.79625605489772	4.97555481934563	-47.9428708062247	6.7410832523045e-248	5.29529526800277e-246	557.34949185655
VCP	2.55463993449011	10.3013445806988	47.9420366317084	6.81630505259643e-248	5.29529526800277e-246	557.338402491426
KNG1	-1.46796900556311	5.63372906457696	-47.8291075417175	3.06426588817226e-247	2.34696871829306e-245	555.836347132868
GCM2	-1.18543784749162	4.44339770881846	-47.8244992580252	3.25820802031877e-247	2.46085211312409e-245	555.775019372385
GPR98	-2.07183771590042	5.36905689112014	-47.7501375138728	8.7743175854658e-247	6.53626562051548e-245	554.785037873984
GUK1	3.30609722608858	9.98442586827307	47.7034710983905	1.6344164500423e-246	1.20107522369325e-244	554.163415870583
PCBP1	2.19122515613424	10.6109340038992	47.6990900341522	1.73272831486561e-246	1.25634354349856e-244	554.105043870408
FAM13C	-1.94419007666972	4.78847829008267	-47.593291616586	7.10639714556493e-246	5.08481416810291e-244	552.694695823156
216438_s_at	2.66418678994611	11.6977588494352	47.5599027991613	1.10969746042748e-245	7.83705816857744e-244	552.249318024797
KLHL4	-2.20623426684554	5.28733348562152	-47.5516329136925	1.23923704682653e-245	8.63970648800342e-244	552.138983640683
RPL18	3.02609827180658	12.2422353627222	47.5470244835687	1.31788105188995e-245	9.07169260781967e-244	552.077495649809
LAMA4	-1.61297574494901	4.99896534255604	-47.5040689997297	2.33887428877124e-245	1.58984979779225e-243	551.504235704517
DNPEP	-2.25829087029252	5.67548220000303	-47.4694685208993	3.71323620335201e-245	2.49291092269484e-243	551.042311166042
RPL35	3.26311110167749	11.6951891131957	47.3898390905795	1.07644453588477e-244	7.13866510505045e-243	549.978677659851
DHRS7	-1.41788747501945	5.41615089707402	-47.3856212723752	1.13889855641617e-244	7.46184379492905e-243	549.922317195369
HOXA2	-1.69312672150276	5.40336738968298	-47.3690275851209	1.42185677211692e-244	9.20482991282356e-243	549.700563247921
214645_at	-1.79848966691788	4.92651244034605	-47.3057132428198	3.31665722397984e-244	2.12188023341204e-242	548.854133743436
220880_at	-1.31261013008082	5.09541107232487	-47.2778241632451	4.81724871839987e-244	3.0460695965882e-242	548.481136494973
DLGAP2	-1.74635176272139	5.7690738356439	-47.2019002323027	1.33137112081455e-243	8.32183466090753e-242	547.465220138347
IFIH1	-1.68301945946573	4.9152226974269	-47.1952116595046	1.45615686446768e-243	8.99838753292641e-242	547.375688201909
SLC17A6	-1.89516619619389	4.88108058449407	-47.1390699455054	3.08952834216663e-243	1.88773653086541e-241	546.623968779336
ARL6IP4	2.0980098843637	9.5869656347302	47.1047972650549	4.89108091942987e-243	2.95529978220663e-241	546.164877782677
208098_at	-2.42988158542472	5.58859620662415	-47.0489305839461	1.03456501126232e-242	6.1823786057632e-241	545.416219786854
212191_x_at	3.92004002290941	12.1054668862277	46.9065409475957	6.99440454831008e-242	4.13430129714242e-240	543.506348614671
221144_at	-2.45499551445859	4.98041814186146	-46.8704524363337	1.13575145641518e-241	6.64109292471588e-240	543.021897727583
S100A11	3.24284074593153	11.4241322692589	46.8197786430056	2.24398691348217e-241	1.29817030165064e-239	542.341384478511
216104_at	-1.28266880698912	4.68191916184686	-46.7533272745234	5.48332409390787e-241	3.13877014975484e-239	541.448511723615
RPL13A	2.98061627900901	13.4224020239784	46.6990585431386	1.13790182242213e-240	6.445739698262e-239	540.718928827799
PIK3C2G	-2.13189953574698	5.72352274069384	-46.6895793078043	1.29271432603844e-240	7.24719639690416e-239	540.591453965774
216286_at	-1.95074761186365	4.63067017921027	-46.6751002936906	1.57082877482597e-240	8.71649681377924e-239	540.396721810872
TAS2R10	-1.84672029361967	5.05889771724659	-46.3790882516531	8.48568477155494e-239	4.66112664522382e-237	536.409948197342
ERH	2.17200030842861	11.1072455423314	46.3582764109122	1.12375960695444e-238	6.11100474261822e-237	536.129245206033
SP2	-1.65934535925801	4.70950381016514	-46.3559609105086	1.15943634430767e-238	6.24258895083677e-237	536.098011257375
FGF5	-1.61991794795351	6.08368746165485	-46.2776872853045	3.33622154717669e-238	1.77866399740655e-236	535.041787646934
PRSS7	-1.6664472876169	4.95746542440518	-46.2364173651116	5.82637286803879e-238	3.07609860741699e-236	534.484590628635
FMO6P	-1.93848106511625	6.35415035268721	-46.2002950912019	9.49320287868255e-238	4.96384973598805e-236	533.996722961493
DDX41	2.69004670031095	8.98832361925262	46.1813885510571	1.22577139225724e-237	6.34832841056653e-236	533.741307680221
SPINLW1	-2.67605021941758	5.65319872056844	-46.1715326623411	1.40048683422396e-237	7.1847617023678e-236	533.608143641653
RPLP0	2.69674978491124	13.107652650997	46.1271087093484	2.55376614629812e-237	1.29788600967936e-235	533.007779618927
COX5B	2.57651222297322	10.8601894129891	46.1245944488049	2.64210764226984e-237	1.33035012580217e-235	532.973793653606
DPPA4	-0.98963049137238	4.91002758581803	-46.1050337038985	3.44244105316214e-237	1.71743068321979e-235	532.709359280196
TRPC6	-1.62599396749009	5.77913446327924	-46.0990817958699	3.73110057066457e-237	1.84452044575217e-235	532.628888422061
KLHL29	-1.94328677834242	5.98168805948297	-45.9595186667684	2.46817602224123e-236	1.209183892698e-234	530.74073432934
FOXE1	-1.58258419267828	5.06635014647522	-45.9585769900471	2.4998621204185e-236	1.2137723402532e-234	530.727986309062
TRIM28	3.03612601826742	10.013948892564	45.9346349325865	3.45767337688114e-236	1.66396706402474e-234	530.403832683287
UTP18	-2.28137722858919	5.83259804022632	-45.931839883593	3.59113033693516e-236	1.71303217300469e-234	530.365985728278
CREB5	-1.8316516281006	5.44115636583972	-45.8661225737348	8.75098707265903e-236	4.13807545227129e-234	529.475853088204
UHRF1BP1L	-1.46610372269657	4.60092177106022	-45.828863948949	1.45034098340003e-235	6.79909850666324e-234	528.970956836406
HSPA5	2.46589468037963	11.070856749476	45.7839765229096	2.66627902700615e-235	1.23925002981704e-233	528.362458074605
EZH1	-1.06898561811525	4.86118826358469	-45.7824512012159	2.7220321617049e-235	1.25444160130096e-233	528.341776357321
217126_at	-0.894279763671421	4.64841249422051	-45.75277729183	4.07160104159739e-235	1.8606190306056e-233	527.939374027133
ARPP-21	-1.96727377262468	4.97913808509169	-45.7474170706317	4.37883508419273e-235	1.98434209898667e-233	527.866673689657
215234_at	-2.0201910747822	5.80671577218728	-45.7344358825985	5.22247681963467e-235	2.33282730910934e-233	527.690596239496
PPP1R3A	-1.76400416038169	5.23509979006012	-45.7342151002803	5.23815088817303e-235	2.33282730910934e-233	527.687601361063
RPL8	2.95761260123701	12.3874423731633	45.7336772626329	5.27653105958899e-235	2.33282730910934e-233	527.680305650786
FAM128B	3.05030090007802	10.0711795583941	45.699015873302	8.44706180961256e-235	3.70444533231235e-233	527.210053701752
DYNLL1	2.89679126938971	10.9103941288797	45.6866620988183	9.98979339571216e-235	4.34595971887062e-233	527.042414555776
DSTN	3.04453726101448	10.9741025075592	45.6379918502583	1.93484150092673e-234	8.3505302238409e-233	526.38178569922
ATP5J2	2.80454758491329	11.0390042315877	45.6353165189262	2.00645696366623e-234	8.59142753418658e-233	526.345463598852
HTR2C	-2.05580028802343	4.72445427609265	-45.602360575229	3.139790857669e-234	1.33392052218781e-232	525.897960476574
220851_at	-2.53513971416258	5.58857374751927	-45.5436731846911	6.97191685311564e-234	2.93901425172425e-232	525.100729257598
DRD1	-1.62685113094251	5.52323024390751	-45.5181243918646	9.86805917989141e-234	4.12788506309611e-232	524.753534959281
RPS9	3.3008099566205	11.7311282910341	45.5159919442671	1.01584291708446e-233	4.21691128481319e-232	524.724552582514
RPL23A	2.37288270557958	13.5432060411642	45.5024148637177	1.2218616885822e-233	5.03369989584092e-232	524.540011808301
STAMBPL1	-1.3436854694759	4.80447724419949	-45.488095627974	1.48460757711808e-233	6.07014737170536e-232	524.345359481717
ASTN1	-1.54976959738679	4.97152514828425	-45.4674509918274	1.96601551329309e-233	7.97850176215508e-232	524.064677575256
RPS3A	2.29698683157682	13.221364322969	45.465578968563	2.01673376679563e-233	8.12370238802565e-232	524.039223235641
TAAR3	-2.12525131509934	5.64106304019971	-45.4332323476618	3.13192259891453e-233	1.25230846271303e-231	523.599331855359
IFNA5	-2.10153843956989	4.93727879239822	-45.4141225398094	4.06230116634823e-233	1.6060951507567e-231	523.339392542354
216201_at	-2.10085607059482	5.41454671612957	-45.413879116568	4.07578394270733e-233	1.6060951507567e-231	523.336081117153
PSG3	-1.40615742378624	4.80148636737788	-45.402563735788	4.75452688024194e-233	1.86008037228458e-231	523.182143651843
216158_at	-1.63350366738581	4.90999148507917	-45.3184360674379	1.49512372775573e-232	5.80748773681117e-231	522.03716445098
RPS14	2.80633226884533	12.7529382071407	45.2669269299423	3.01653518823802e-232	1.16339846479705e-230	521.335703348914
FAM128A	3.43537643678077	9.99405555600029	45.2520694472705	3.69369273069744e-232	1.41452824433329e-230	521.13331202687
PDLIM5	-1.10844013283846	4.68698772319622	-45.2054082848253	6.97842438489307e-232	2.65375327308032e-230	520.497512584276
PPIB	3.55448181914922	10.4372971696338	45.1336554338715	1.85717085705559e-231	7.01339938935297e-230	519.519306173688
PCBP2	2.72914166716268	11.3414864297869	45.1156712790478	2.37377577398361e-231	8.90247769580889e-230	519.274031328068
SCN11A	-1.59180903750773	5.30960883260763	-45.1003317334076	2.9266235227071e-231	1.09006703537542e-229	519.06479400398
GABRA6	-1.61492920671059	5.1787224096246	-45.0549514848098	5.43795889026952e-231	2.01167486022351e-229	518.445624587919
ARHGAP24	-1.7211105455416	5.94139494315167	-45.0464209799076	6.10980069196489e-231	2.24493892992602e-229	518.329206554845
EPOR	-1.72468474648064	4.7964792419582	-44.9820128285676	1.47274979386038e-230	5.37504253625016e-229	517.449930114203
SSR4	2.75051550336457	11.3414528213384	44.9633380733272	1.90089194026807e-230	6.89136691411852e-229	517.19489627327
216478_at	-1.84003135963711	4.88445694761193	-44.9523023564069	2.21034085359914e-230	7.9601546767365e-229	517.044166166858
GC	-1.68819940428549	4.96121005771216	-44.9505035579114	2.2653562474422e-230	8.10461004841494e-229	517.019596096704
216487_at	-1.65257911023928	5.53927444681549	-44.9485812140778	2.32566570474351e-230	8.26599353097726e-229	516.9933380733
ELK4	-1.79048417227289	4.93334273113241	-44.8868836877183	5.40601876756018e-230	1.90895649727223e-228	516.150353320559
220787_at	-1.73635720139819	4.91661455443107	-44.8656588418309	7.22680161619287e-230	2.5354417541198e-228	515.860249061699
RPS18	2.65424218423987	13.4977656831847	44.8579514387912	8.03029215134497e-230	2.79927748198807e-228	515.754889835632
ANXA10	-2.08904194160177	5.64445868064074	-44.8403046855876	1.022285193191e-229	3.54088336342209e-228	515.513634213278
RPS19	2.84957366780943	12.7592352549624	44.7662789458671	2.81540246189131e-229	9.68997378972466e-228	514.501194289485
RRP8	-1.17405990153681	5.34060048954889	-44.7089525790396	6.17236863318656e-229	2.11102771240682e-227	513.716700116762
TAS2R8	-1.97222358632621	5.29809714593015	-44.702416524791	6.75043237407152e-229	2.29430320313756e-227	513.627231285352
HYAL2	1.89576404498733	8.43673891560402	44.6531151891855	1.32639186138337e-228	4.48007387714457e-227	512.952205544537
CAPZB	2.94368261648196	10.1540382365782	44.6289304730744	1.84763208154733e-228	6.20211312311997e-227	512.62096657433
CYP7A1	-0.916024189876914	4.41723096913824	-44.5563386434536	4.99864162159111e-228	1.66764497780444e-226	511.626315599288
MCF2	-1.57554926603663	5.01718761511727	-44.5523816337953	5.27741440257944e-228	1.74991338544067e-226	511.572078766321
217470_at	-2.2290321596903	5.13512752468428	-44.5153512512744	8.77051199508005e-228	2.89054813510578e-226	511.064430895512
HNRNPU	2.33157235532333	11.3877662726196	44.5041752451014	1.02239437001935e-227	3.34926541214771e-226	510.911187521474
PDPN	-1.54681211922522	5.13298464805757	-44.484490183806	1.33946006140859e-227	4.36166695445503e-226	510.641233454031
SLC10A2	-1.96861848309668	6.44927343792615	-44.4835909916341	1.35609120323162e-227	4.38953807331761e-226	510.62890114735
CCDC72	2.51625759583036	11.7819962487331	44.4327664188699	2.72438123931597e-227	8.76638176295873e-226	509.931692591016
ASB4	-1.62363356300576	5.26650234301218	-44.416486775312	3.40677404539124e-227	1.08976689757868e-225	509.708304588563
CBLB	-1.27945156846806	4.90633051121988	-44.3919888011268	4.76925272053504e-227	1.51667814586372e-225	509.372086078842
PTPN22	-0.937622836941684	4.61039187971968	-44.3668533876371	6.73583005900462e-227	2.12961882912018e-225	509.027045218374
SPTLC2	-1.60717913438382	5.66349248846989	-44.3044366282639	1.58806185069964e-226	4.99183834919344e-225	508.16990933197
217756_x_at	2.23245653395694	11.57453645989	44.2944386338359	1.82200562193661e-226	5.69429113338581e-225	508.032569396912
ATP6V0B	3.15923725711687	10.481238365647	44.2796110094941	2.23394038304613e-226	6.94181017314563e-225	507.828864282166
PRO2964	-1.60589861436489	5.1812735245777	-44.2612278002563	2.87631317877042e-226	8.88715401485997e-225	507.576275678593
TUBB3	2.78651195172603	9.661396112317	44.2548451579024	3.14015035364729e-226	9.64753538030169e-225	507.488567681299
CFHR5	-1.70684010099193	4.74534260228603	-44.2303791815715	4.39612064907434e-226	1.34303955559923e-224	507.152320357637
HAO1	-1.40596947978218	6.0919780911851	-44.2195158088539	5.10457049430202e-226	1.55076281273823e-224	507.00299728966
TP53AIP1	-1.00545410042163	4.92348392277708	-44.2103808624458	5.78800865449489e-226	1.74862172573018e-224	506.877421609979
DBT	-1.51116886514901	5.19839751955887	-44.1727555606907	9.71267141475612e-226	2.91809431786982e-224	506.360092738191
ZNF493	-1.43012442696488	4.72931830535348	-44.1359531196362	1.61176515337007e-225	4.81581258462991e-224	505.853916191495
RFPL3S	-1.64098886757813	4.92551642723312	-44.1102004515168	2.29753995175985e-225	6.82733456703283e-224	505.499621978802
PAWR	-1.47597054960303	4.96071961548803	-44.0782482760906	3.56726206141001e-225	1.05428103749716e-223	505.059928961129
PTMA	3.27737415750244	11.7602443939076	44.0736090313201	3.80260955863422e-225	1.11602597620924e-223	504.996078442692
AP2M1	2.72788566817274	10.4171626524639	44.0733304307855	3.81722750229715e-225	1.11602597620924e-223	504.992243947274
AP2S1	2.15516128589712	10.6244309476532	44.0726262608749	3.85442588356575e-225	1.12087529170217e-223	504.982552122205
COX6A1	2.55477731770095	11.764701624831	44.0689167634833	4.056455335273e-225	1.1733512826178e-223	504.931495583125
216978_x_at	-1.1936682302643	4.66949172449307	-44.0634235475016	4.37525780131958e-225	1.25887047214687e-223	504.85588543811
ZFP37	-1.29935184999265	5.64641157074708	-44.0111301046159	8.99222449098208e-225	2.57366930431371e-223	504.135926201201
213828_x_at	2.83941953055889	13.1036622206412	43.9921382923882	1.16822561325055e-224	3.32607899730707e-223	503.87437344068
ZNF192	-1.89307106912594	5.37967782320915	-43.976819095539	1.44284721746438e-224	4.08656415029755e-223	503.663368566098
TRDN	-1.14387836238996	4.63802079417923	-43.9698862736366	1.58752634780022e-224	4.47304055924229e-223	503.567867601147
C4orf10	-1.4514130199246	4.99225844815843	-43.9612037419614	1.78936499951422e-224	5.015756117195e-223	503.448256080132
220670_at	-2.0962333867998	5.1926974490698	-43.9214961564324	3.09355214649317e-224	8.62704439622044e-223	502.901127135058
NUP54	-0.783170737450962	4.71980136471919	-43.8818720389673	5.34313551483775e-224	1.48244749641264e-222	502.354963812374
OTUD4	-1.3047266182623	5.17474365293355	-43.8724250471003	6.08685770020008e-224	1.68021990729381e-222	502.224722986238
215262_at	-1.43359685804187	5.01633838678635	-43.8498347358968	8.3128545805369e-224	2.28309612166463e-222	501.91323953998
ACSL6	-1.79487968984264	5.14899453241977	-43.8382232509346	9.75740169753847e-224	2.66636936840272e-222	501.75311287971
PHB2	2.33930767669537	11.2239806144398	43.815188796974	1.34088875890936e-223	3.64587653547455e-222	501.435412516311
NUP160	-1.45325903632605	6.10980615058071	-43.7920973591749	1.84425048879427e-223	4.9895692328673e-222	501.116863843959
SLCO1C1	-2.0124844397006	5.15323399867463	-43.7523119125004	3.19438167269085e-223	8.59952848321428e-222	500.567873282646
RPS8	2.99218810750553	11.9794851254733	43.7394229457654	3.81672266136984e-223	1.02243043509996e-221	500.389981581707
EEF1D	3.36468724169272	11.4547712081063	43.7006304131071	6.52238352576553e-223	1.7386628241722e-221	499.854455345952
220873_at	-2.16036820206363	6.13736264272521	-43.6932997726398	7.21757467841705e-223	1.91459371225521e-221	499.753236986291
ADCY2	-1.61594094899843	5.64873117225418	-43.6923688586322	7.31100542356054e-223	1.92996347054962e-221	499.740382873252
SMARCB1	-1.4686907733549	5.21501364016804	-43.619612947828	1.99836386494184e-222	5.24980806645108e-221	498.735452270442
ZC3H15	-1.58654866433879	4.84624114198523	-43.6101490146034	2.27771262647432e-222	5.95490445325353e-221	498.604687662905
208755_x_at	2.63577768156682	12.9183061530945	43.5654118109874	4.22840070647714e-222	1.10019344697716e-220	497.986405610475
DHODH	-1.52089501484149	6.00352540833161	-43.553999364808	4.95144314872734e-222	1.2821879925133e-220	497.828644737999
SLC25A31	-1.07816342056624	4.35617773140554	-43.550364474957	5.20676900326468e-222	1.34191515828215e-220	497.778394360231
DGKB	-2.1600145746958	4.86406015484728	-43.4894704006355	1.20916951463932e-221	3.10163387764558e-220	496.936338246377
NANOG	-2.19398872284057	6.46782663566531	-43.485329852619	1.28048639915629e-221	3.26914790545159e-220	496.879066216139
RYR3	-1.61275251480351	5.21483036433192	-43.4838818701844	1.30640738859477e-221	3.31973989681232e-220	496.859037263266
C10orf84	-1.14968839385241	6.0675146705682	-43.4492849890842	2.10895827427452e-221	5.33419306767666e-220	496.380409763354
MAGIX	-1.53490638094142	4.76781170406657	-43.4466681740706	2.1867654162789e-221	5.50538441376141e-220	496.344202010681
CXorf1	-1.12689818756819	5.35682550225502	-43.4377592077979	2.47384233699884e-221	6.19942609612888e-220	496.220926484129
LOC729799	-1.82354506226861	5.31415079459066	-43.4293168965988	2.78060641398844e-221	6.93620994461888e-220	496.104099673144
PNN	1.75198827727771	11.5903732035514	43.4226841518113	3.0480899921974e-221	7.56872756966642e-220	496.012308290601
HLA-B	3.88977107160558	11.8972228653387	43.3959191880507	4.415811160944e-221	1.0915082315097e-219	495.641852752571
216777_at	-1.15435564553312	5.05733838313727	-43.3732990039213	6.04076282168286e-221	1.48641032689192e-219	495.328700580547
220897_at	-1.65010152241007	5.01021789838026	-43.368240135463	6.47931464784145e-221	1.58714022770098e-219	495.258657858751
PPP1R14B	3.05929064910383	9.23240831230912	43.3612348574241	7.13968888548521e-221	1.7410595587116e-219	495.161661164122
BCAP29	-1.28631032769178	5.60759443658361	-43.335351568854	1.02197067703619e-220	2.4810163132691e-219	494.803225863325
CASP2	-1.84261784647101	6.57145700401649	-43.3315542158333	1.07719117468826e-220	2.60345138131324e-219	494.750633074038
C10orf137	-1.23113374592902	5.26518533271605	-43.3186467077234	1.28819610426889e-220	3.09965062611248e-219	494.571853471874
200885_at	2.88847910384285	10.3516209877391	43.3050787799151	1.55473082147241e-220	3.72450493707796e-219	494.383905719845
NACA	2.68149747922475	12.3472564637674	43.2915172477353	1.87628658515084e-220	4.47510809212731e-219	494.196025271673
MAN1A2	-1.8256272082169	6.21757406112366	-43.2880437585612	1.96884701121114e-220	4.67536683273633e-219	494.147900390298
SERPINI2	-1.97552234831581	6.01986753656083	-43.2874340820552	1.98555858487089e-220	4.69455112370778e-219	494.139453232916
RPS24	2.79180248517178	12.9836819043803	43.2439262178937	3.62979943026101e-220	8.54495640768804e-219	493.536534406903
BANF1	2.71702003548732	10.428381678839	43.2365584619534	4.02031334386074e-220	9.42347584651496e-219	493.434412607667
