ID	genesym	logFC	AveExpr	t	P.Value	adj.P.Val	B
1950	EPOR	-1.72468474648064	4.7964792419582	-44.9852933100624	1.33464192329106e-230	4.18919514211951e-229	517.550388658462
4203	SSR4	2.75051550336457	11.3414528213384	44.9679701893017	1.69116389347434e-230	5.27355747435692e-229	517.313787490852
512	216478_at	-1.84003135963711	4.88445694761193	-44.9558538137299	1.9957741505801e-230	6.1830119950764e-229	517.148279289835
2138	GC	-1.68819940428549	4.96121005771216	-44.9536876667682	2.05575313640193e-230	6.32774078307976e-229	517.118688136664
514	216487_at	-1.65257911023928	5.53927444681549	-44.9516642312108	2.11340888025103e-230	6.46350882543439e-229	517.091046018344
68	ELK4	-1.79048417227289	4.93334273113241	-44.890326452344	4.88910623594023e-230	1.47632442099182e-228	516.252879145969
1925	ELK4	-1.79048417227289	4.93334273113241	-44.890326452344	4.88910623594023e-230	1.47632442099182e-228	516.252879145969
737	220787_at	-1.73635720139819	4.91661455443107	-44.8689719661038	6.54765739212034e-230	1.96470901998781e-228	515.960969320005
3850	RPS18	2.65424218423987	13.4977656831847	44.8625125784154	7.15257863525598e-230	2.13280954180039e-228	515.872660566835
1011	ANXA10	-2.08904194160177	5.64445868064074	-44.8442919590131	9.17755820598723e-230	2.71963541619659e-228	515.623532656924
3851	RPS19	2.84957366780943	12.7592352549624	44.7709574123357	2.50406278791881e-229	7.37461948219794e-228	514.620438959192
3880	RRP8	-1.17405990153681	5.34060048954889	-44.7097055389983	5.79367751359469e-229	1.69580585382578e-227	513.782124096444
4287	TAS2R8	-1.97222358632621	5.29809714593015	-44.7062188469695	6.07712303327153e-229	1.76792402388649e-227	513.734390535148
2437	HYAL2	1.89576404498733	8.43673891560402	44.6567797653987	1.19646033842741e-228	3.4595831967498e-227	513.057403016064
1371	CAPZB	2.94368261648196	10.1540382365782	44.6336496870051	1.64279466877738e-228	4.72155021972101e-227	512.740574390133
2884	MCF2	-1.57554926603663	5.01718761511727	-44.5552433051522	4.81408229879995e-228	1.37532854177093e-226	511.666114475292
1737	CYP7A1	-0.916024189876914	4.41723096913824	-44.5541169147363	4.88904197790414e-228	1.38842971884409e-226	511.650673398083
674	217470_at	-2.2290321596903	5.13512752468428	-44.5195103855131	7.85990725290486e-228	2.21891227832006e-226	511.176197724286
2381	HNRNPU	2.33157235532333	11.3877662726196	44.5084451789449	9.14870208065681e-228	2.56755633098904e-226	511.024457277866
4031	SLC10A2	-1.96861848309668	6.44927343792615	-44.4873849180885	1.22147213676238e-227	3.39404887065163e-226	510.735611527661
3376	PDPN	-1.54681211922522	5.13298464805757	-44.487258498864	1.22359338870694e-227	3.39404887065163e-226	510.73387750335
1404	CCDC72	2.51625759583036	11.7819962487331	44.4371995408855	2.43272030270279e-227	6.70896448797398e-226	510.047096711574
1074	ASB4	-1.62363356300576	5.26650234301218	-44.4195055483323	3.10181476008366e-227	8.5050334599765e-226	509.804273966588
1385	CBLB	-1.27945156846806	4.90633051121988	-44.3935329513335	4.43139794408487e-227	1.20812569092737e-225	509.447772923038
3652	PTPN22	-0.937622836941684	4.61039187971968	-44.3650511937215	6.55348766745568e-227	1.77651645803585e-225	509.056739135356
4188	SPTLC2	-1.60717913438382	5.66349248846989	-44.3074104937551	1.44711733897078e-226	3.90067617188112e-225	508.265080400406
706	217756_x_at	2.23245653395694	11.57453645989	44.2985937781087	1.63358513075025e-226	4.37855879708396e-225	508.143953690914
1117	ATP6V0B	3.15923725711687	10.481238365647	44.2844010702067	1.98556545272955e-226	5.29225294691211e-225	507.948950659376
3581	PRO2964	-1.60589861436489	5.1812735245777	-44.2641996409606	2.62132938300875e-226	6.94797915907485e-225	507.671348740158
4511	TUBB3	2.78651195172603	9.661396112317	44.2594526546292	2.79815862499164e-226	7.3756987844393e-225	507.606110092537
1510	CFHR5	-1.70684010099193	4.74534260228603	-44.2336329443039	3.99114302599212e-226	1.04624963609936e-224	507.251218751422
2307	HAO1	-1.40596947978218	6.0919780911851	-44.2217453886267	4.70018454406547e-226	1.22538691036811e-224	507.087798086746
4427	TP53AIP1	-1.00545410042163	4.92348392277708	-44.2095691401824	5.55731119946963e-226	1.44097455068857e-224	506.920391401435
1753	DBT	-1.51116886514901	5.19839751955887	-44.175416385508	8.89116653930775e-226	2.29295975994796e-224	506.450744556434
4739	ZNF493	-1.43012442696488	4.72931830535348	-44.1382966270274	1.48200968004782e-225	3.80143450726244e-224	505.940141297459
3741	RFPL3S	-1.64098886757813	4.92551642723312	-44.1132813683246	2.09134422450109e-225	5.33572368721641e-224	505.595950639171
33	PAWR	-1.47597054960303	4.96071961548803	-44.0807832750142	3.27182528713341e-225	8.25919494439868e-224	505.148691829604
3328	PAWR	-1.47597054960303	4.96071961548803	-44.0807832750142	3.27182528713341e-225	8.25919494439868e-224	505.148691829604
3647	PTMA	3.27737415750244	11.7602443939076	44.0784269096595	3.37975447445043e-225	8.48674136715948e-224	505.116257238971
1016	AP2M1	2.72788566817274	10.4171626524639	44.0778907583602	3.40480529867297e-225	8.50488276438155e-224	505.108877202154
1017	AP2S1	2.15516128589712	10.6244309476532	44.0766818456874	3.46197371483674e-225	8.60264405910733e-224	505.092236588505
1629	COX6A1	2.55477731770095	11.764701624831	44.0733593897437	3.62408558783444e-225	8.95881468370887e-224	505.046502286498
613	216978_x_at	-1.1936682302643	4.66949172449307	-44.0644463952232	4.0974917473959e-225	1.00768727457865e-223	504.923806629954
63	ZFP37	-1.29935184999265	5.64641157074708	-44.012842263808	8.3426864722776e-225	2.03076312036921e-223	504.213244016647
4691	ZFP37	-1.29935184999265	5.64641157074708	-44.012842263808	8.3426864722776e-225	2.03076312036921e-223	504.213244016647
262	213828_x_at	2.83941953055889	13.1036622206412	43.9967575045021	1.04131321444689e-224	2.52188088635844e-223	503.991701038701
98	ZNF192	-1.89307106912594	5.37967782320915	-43.9804766989953	1.30329793741866e-224	3.12464043187157e-223	503.767426851684
4710	ZNF192	-1.89307106912594	5.37967782320915	-43.9804766989953	1.30329793741866e-224	3.12464043187157e-223	503.767426851684
4448	TRDN	-1.14387836238996	4.63802079417923	-43.9705388828461	1.49465661671197e-224	3.56550335916641e-223	503.630514405807
1300	C4orf10	-1.4514130199246	4.99225844815843	-43.9636502012376	1.6435651752095e-224	3.90121863230076e-223	503.535602817079
731	220670_at	-2.0962333867998	5.1926974490698	-43.9254712199914	2.78243324176186e-224	6.57177673091377e-223	503.009475464668
3223	NUP54	-0.783170737450962	4.71980136471919	-43.8772120333616	5.41420713251576e-224	1.27247203099668e-222	502.344192539165
3297	OTUD4	-1.3047266182623	5.17474365293355	-43.8741848447425	5.64513112112736e-224	1.32024120484797e-222	502.302451754608
318	215262_at	-1.43359685804187	5.01633838678635	-43.8522169031552	7.64401864675829e-224	1.7790055104236e-222	501.999511744825
873	ACSL6	-1.79487968984264	5.14899453241977	-43.8416876480583	8.83953265624509e-224	2.04725292732744e-222	501.854292260946
3408	PHB2	2.33930767669537	11.2239806144398	43.8194358045408	1.20175315541875e-223	2.76983782826225e-222	501.547352110782
3219	NUP160	-1.45325903632605	6.10980615058071	-43.794564255567	1.69408233164873e-223	3.88580134821929e-222	501.204207325945
4103	SLCO1C1	-2.0124844397006	5.15323399867463	-43.756164438416	2.87889071273231e-223	6.57186009112242e-222	500.674275189247
3871	RPS8	2.99218810750553	11.9794851254733	43.7440996380668	3.40091220482997e-223	7.72654863297324e-222	500.507740730066
1892	EEF1D	3.36468724169272	11.4547712081063	43.7054462260242	5.80104367264062e-223	1.31169570436817e-221	499.97408022395
746	220873_at	-2.16036820206363	6.13736264272521	-43.6973495700371	6.48774273293911e-223	1.46004814051191e-221	499.862273269144
901	ADCY2	-1.61594094899843	5.64873117225418	-43.6953934579338	6.66549818461262e-223	1.49300900651581e-221	499.835260112596
75	SMARCB1	-1.4686907733549	5.21501364016804	-43.6221526596428	1.83444115299016e-222	4.07075290275166e-221	498.82351139436
4115	SMARCB1	-1.4686907733549	5.21501364016804	-43.6221526596428	1.83444115299016e-222	4.07075290275166e-221	498.82351139436
4683	ZC3H15	-1.58654866433879	4.84624114198523	-43.6130901220154	2.07934184964764e-222	4.5928425762356e-221	498.698277954378
190	208755_x_at	2.63577768156682	12.9183061530945	43.5698809986264	3.77973426350239e-222	8.31018994063129e-221	498.101047894189
1800	DHODH	-1.52089501484149	6.00352540833161	-43.5567319449969	4.53377238648199e-222	9.92230644766312e-221	497.919260475272
4060	SLC25A31	-1.07816342056624	4.35617773140554	-43.5505222500523	4.94049075992021e-222	1.07630508746937e-220	497.83340361705
1796	DGKB	-2.1600145746958	4.86406015484728	-43.4935129499934	1.0874171267616e-221	2.35821232353618e-220	497.04496851621
88	NANOG	-2.19398872284057	6.46782663566531	-43.4894117234403	1.1509352092328e-221	2.47347382128364e-220	496.988234232324
3062	NANOG	-2.19398872284057	6.46782663566531	-43.4894117234403	1.1509352092328e-221	2.47347382128364e-220	496.988234232324
