ID	genesym	logFC	AveExpr	t	P.Value	adj.P.Val	B
982	SLC11A2	-1.07226540355492	6.74586120245923	-28.29449013261	4.93874547672613e-126	1.25351118377892e-125	276.97240283156
138	215811_at	-1.44756136000546	6.26817054251281	-28.2900927036378	5.27299027735062e-126	1.33535234764226e-125	276.906980060889
382	C10orf110	-1.10776627649915	5.2924197994614	-28.2791895477824	6.20257579769133e-126	1.56725799173808e-125	276.744770533942
629	HTR1B	-1.46881269133981	7.2728716482203	-28.2454289590836	1.02543200581425e-125	2.5852762373758e-125	276.242524474786
984	SLC17A3	-1.4794698212924	6.50386443620126	-28.2447680732299	1.03557315975085e-125	2.60504181519548e-125	276.232692986599
620	HPSE2	-1.48449302008608	6.48229903111922	-28.2333338709342	1.22779093380271e-125	3.08172802009904e-125	276.062597103137
1022	SPG20	-1.42696577000275	7.06301643541914	-28.2166631340839	1.57372690230058e-125	3.94128064912447e-125	275.814608726952
484	DEFA5	-0.917543118475579	6.56324202587161	-28.1387455415129	5.02060697586864e-125	1.25459759308682e-124	274.655637330834
782	MYO15A	-0.980052935484408	6.26333648501649	-28.1211512628774	6.5239875966778e-125	1.62668589414962e-124	274.393958912003
1101	USP29	-1.12179938661351	6.45029933282649	-28.0959661276364	9.49166419596053e-125	2.36144260875326e-124	274.019398409054
855	PDHA2	-1.12772022821623	6.20862220239446	-28.0947719286342	9.6619104549077e-125	2.3985268936306e-124	274.001638418824
337	AMBN	-1.54559570608365	6.12705261257257	-28.0473291596984	1.95781362292907e-124	4.84955146861206e-124	273.296110545918
1013	SMCP	-1.24909718935965	7.95009383062562	-28.0135827982188	3.2353177010407e-124	7.99646209078182e-124	272.794306748904
24	VDR	-1.07834073936172	8.06182887808257	-27.9985963738336	4.04378721071076e-124	9.95123287505344e-124	272.571472338907
1105	VDR	-1.07834073936172	8.06182887808257	-27.9985963738336	4.04378721071076e-124	9.95123287505344e-124	272.571472338907
527	FAM105A	-0.94750229123876	6.73940591999751	-27.8819029559385	2.29604413128992e-123	5.63800858269022e-123	270.836602258767
387	C15orf49	-1.0746490160393	7.38803081016243	-27.8768987076494	2.47353700742812e-123	6.06070106581955e-123	270.762214923669
477	CYSLTR2	-0.931650401997898	6.51134246420275	-27.8576634961708	3.2931817751481e-123	8.05158049561048e-123	270.476294788622
165	216157_at	-1.49238947261673	6.43962523405421	-27.8369202695205	4.4838549282857e-123	1.09390598681453e-122	270.167973511094
1024	SPINK5	-1.58304806890406	6.94493570890252	-27.8106979222844	6.62342096259699e-123	1.61241129670103e-122	269.778234166855
231	217170_at	-1.51888612851218	7.71734088899601	-27.7655266035343	1.29695112530532e-122	3.15053363486186e-122	269.106917297172
104	215126_at	-1.73265018448619	6.25491869999522	-27.7533038251161	1.55555948295511e-122	3.77064953898328e-122	268.925280520535
435	CHD5	-1.08783877029867	5.85325805918343	-27.7417581343203	1.84702708238044e-122	4.46759542148432e-122	268.753710741635
150	215964_at	-0.726594724390786	5.20510638533403	-27.7187282748659	2.60161332142377e-122	6.2793737310271e-122	268.411500411759
702	KLK10	-1.20909584404348	5.84305961876326	-27.7013508819595	3.36893378819115e-122	8.11411286857953e-122	268.153295806688
825	OR10H3	-1.5349279931075	6.84868366468443	-27.6907662350023	3.94331866376817e-122	9.47736035538337e-122	267.996027919978
945	RPH3A	-1.06198916985568	6.53136979255851	-27.6891431577361	4.03966780824108e-122	9.68835584518835e-122	267.971912435969
635	IAPP	-0.902729140429959	5.66154177401695	-27.6640937137507	5.86326466002515e-122	1.40240579419223e-121	267.599743832036
719	LGALS13	-1.34050389261296	5.92160178224785	-27.6639905804921	5.87226454458583e-122	1.40240579419223e-121	267.598211594728
384	C10orf68	-1.68023208072151	6.89641592950966	-27.6079811084497	1.35061512021283e-121	3.21872908648616e-121	266.766148427473
721	LGALS4	-1.18443464698802	5.83612066067645	-27.5749776365238	2.20624071133729e-121	5.24677412864246e-121	266.275915895422
596	GTDC1	-1.49360414898448	6.58266620640947	-27.5683268235397	2.43555817912843e-121	5.77998293243896e-121	266.177130318583
222	216936_at	-1.70754823255491	6.95040783685922	-27.5605753230654	2.73306841366942e-121	6.47245490433845e-121	266.061998356249
492	DKFZP564C196	-0.954989484797702	5.44508760823755	-27.543979541547	3.4978977072786e-121	8.26643048985255e-121	265.815511880629
