ID	logFC	AveExpr	t	P.Value	adj.P.Val	B
900	OR5I1	-1.93897229247395	6.40703153233057	-34.145748637176	1.33835531635062e-163	7.34286835727504e-163	363.365232084268
382	BTNL8	-2.2278702461634	6.97355229668478	-34.1233673457008	1.86112440815134e-163	1.01652445252392e-162	363.035698248546
916	PCDHB1	-1.14401158641575	5.95979619379819	-34.1089797186068	2.30059294038401e-163	1.25094741133381e-162	362.823844379682
499	CYP19A1	-1.19145309435316	6.08412325268407	-34.0904596700945	3.02242026559121e-163	1.63613683710671e-162	362.551123612973
484	CPB2	-1.61028485454243	5.21247245417953	-34.081263870594	3.46102468667282e-163	1.8652779063573e-162	362.415701423724
28	SHOX	-1.52129828265891	6.57565314662993	-34.0786630046697	3.59624863638971e-163	1.92115387680818e-162	362.377398793033
1055	SHOX	-1.52129828265891	6.57565314662993	-34.0786630046697	3.59624863638971e-163	1.92115387680818e-162	362.377398793033
607	GJB3	-1.4863455704733	5.57221097335219	-33.9755116441269	1.64489272855305e-162	8.74881809335204e-162	360.857980646044
207	216721_at	-1.35714625534383	6.25867459791646	-33.9246614845876	3.48126441852571e-162	1.84355654859318e-161	360.108730332587
727	KCNJ1	-2.07971002004749	6.28441608769009	-33.8956257761251	5.34177012220037e-162	2.81656970079656e-161	359.68083763835
947	PLCL2	-1.5350186817479	5.60096323395395	-33.8532002761141	9.98667913408609e-162	5.2430065453952e-161	359.055535918943
520	DIAPH3	-1.36378088163639	4.98962132171843	-33.8167795789273	1.70895958086606e-161	8.93353119954878e-161	358.518656345247
130	215456_at	-1.40562839885254	6.29582181984723	-33.8028047229874	2.10021277407994e-161	1.09318767471341e-160	358.31263231451
911	PAPPA2	-1.44717157111157	6.74062798811086	-33.7587361028511	4.0236972355327e-161	2.08547371611865e-160	357.662879797619
766	KRT35	-1.22981289713624	5.8580670576022	-33.7247669854096	6.64215202497677e-161	3.4280259179753e-160	357.161961500471
1101	SP4	-1.51994909814653	6.16921303564514	-33.6998660825299	9.59176326346012e-161	4.92943782906938e-160	356.794725066307
822	MED31	-1.69595252020196	6.82685455382949	-33.6869471312506	1.16065132646832e-160	5.93980384722023e-160	356.604183979321
581	FLOT1	-1.44499244938182	6.47761644791743	-33.6704778631731	1.48001620525194e-160	7.54250936400361e-160	356.361266115489
714	ISG20L2	-2.01929830726055	5.75608360812884	-33.6589090063617	1.75559527689519e-160	8.9096460302431e-160	356.190619286907
293	221304_at	-1.4528273543637	5.24095152540417	-33.6218272696267	3.03490330692286e-160	1.53382250117512e-159	355.643594609115
970	PRKG2	-1.68303066852839	6.63048929671795	-33.5699808050093	6.52487819433787e-160	3.28400894243947e-159	354.878637764171
729	KCNMA1	-1.31203043876455	5.9912404001005	-33.452770954516	3.68405746074469e-159	1.84657694945969e-158	353.148762388762
1022	RNF8	-1.59242474703466	6.25594274263118	-33.4116862361044	6.75940002466129e-159	3.37415952050715e-158	352.54223053955
201	216635_at	-1.602916555188	5.73321079922589	-33.4092310715762	7.00907388142487e-159	3.48451101533693e-158	352.505982274604
1156	TMLHE	-1.542333315377	5.81886215184155	-33.2701677081602	5.47168339913729e-158	2.70915056103627e-157	350.452333283015
826	MGC2889	-1.60629754601025	6.5416939067567	-33.2567002991541	6.6768700934666e-158	3.2924808800981e-157	350.253398207416
76	208344_x_at	-1.85518495661731	7.25098563171734	-33.1485477395004	3.30358097073156e-157	1.62248452514155e-156	348.655485449095
873	NPY2R	-1.64229916572254	6.38218394620292	-33.0937343944702	7.43052327876282e-157	3.6346897002141e-156	347.845420034987
627	GPR52	-1.84798737315344	7.10811512256704	-33.0690307165926	1.07077357240426e-156	5.21680884475357e-156	347.480286368914
687	IFNA14	-1.66311516436795	6.00448021220481	-33.0495988143583	1.42732505608577e-156	6.9262227821214e-156	347.193051822895
824	MEP1B	-1.85090757359649	6.31177048474465	-33.0457649645964	1.5106067789136e-156	7.30126609808241e-156	347.136379270814
923	PDE1C	-1.25318756780167	6.36215041632282	-33.0354383808816	1.75991068880784e-156	8.47261351370733e-156	346.983726652205
976	PRPF18	-1.75803204143127	7.10107024503684	-32.9862549210889	3.64318642031703e-156	1.74700829131738e-155	346.256603315051
407	C9orf68	-1.33492352083957	5.31551376459268	-32.9828382899234	3.83207680532935e-156	1.83038021525143e-155	346.206087947131
816	MC4R	-1.11834382285363	6.01699347337663	-32.9781111699235	4.10967679519595e-156	1.95530716271433e-155	346.136195916276
443	CDH4	-1.43484570792123	6.22776096796884	-32.9725120287383	4.46462285256357e-156	2.11591853479472e-155	346.053409409633
258	217458_at	-1.64076283376937	7.17824852378608	-32.88941683249	1.52681168747227e-155	7.20797145481095e-155	344.824628094436
741	KIAA1751	-1.32965208332943	6.58016627444788	-32.864362099783	2.2121973041245e-155	1.04033062410179e-154	344.454065528051
835	MS4A5	-1.55020604214189	6.49190405244962	-32.7511897182043	1.18138112367452e-154	5.53431618705985e-154	342.779879079088
419	CCR4	-1.41419380224743	6.75202784232622	-32.6955945063284	2.69087507186932e-154	1.25574170020568e-153	341.957237568363
47	ZNF287	-1.57393308584114	6.52596601403376	-32.6675858113583	4.07403788114058e-154	1.88675974875636e-153	341.542742340376
1207	ZNF287	-1.57393308584114	6.52596601403376	-32.6675858113583	4.07403788114058e-154	1.88675974875636e-153	341.542742340376
612	GLYAT	-1.51238768882591	5.78850323116622	-32.6443682604544	5.74585538515271e-154	2.65092873451364e-153	341.199124682502
508	CYP4A11	-1.44840623284134	5.53346268915055	-32.6277828706373	7.34571510583279e-154	3.37625698071862e-153	340.953648271346
313	ACRV1	-2.02902201449941	5.94813889437456	-32.5905328479679	1.27540993004381e-153	5.84003494283219e-153	340.40227691123
25	TP63	-2.13037203593377	6.97917031849474	-32.5106100802987	4.16725292487726e-153	1.89392315764944e-152	339.219071072713
1164	TP63	-2.13037203593377	6.97917031849474	-32.5106100802987	4.16725292487726e-153	1.89392315764944e-152	339.219071072713
772	KRTAP2-4	-1.08193561661714	5.5912380248636	-32.4975840867535	5.05436220805449e-153	2.28855508156519e-152	339.02620443182
203	216673_at	-1.32752988652558	5.69342968481839	-32.3770628147651	3.01516203403529e-152	1.3601730953537e-151	337.241405349195
154	215814_at	-1.20216853027618	5.27647988492571	-32.2833773616617	1.20898500722526e-151	5.4337407335807e-151	335.853620788646
539	DPP6	-1.33957623211929	7.14475559989779	-32.232860280037	2.5567700429064e-151	1.14490658538971e-150	335.105159411252
56	ZIC3	-1.49321699023096	5.85984952172105	-32.2234248864728	2.94068994914719e-151	1.30721180951141e-150	334.965353878768
1202	ZIC3	-1.49321699023096	5.85984952172105	-32.2234248864728	2.94068994914719e-151	1.30721180951141e-150	334.965353878768
395	C1orf105	-2.12138117030975	7.15992339540562	-32.1820700952288	5.42954508647408e-151	2.40479487830016e-150	334.352554992457
269	217708_x_at	-1.96308304068944	7.62877114484919	-32.1546567065843	8.1529345661614e-151	3.59792547158862e-150	333.946306138066
575	FETUB	-1.08276252707118	5.5821898941755	-32.1090490364897	1.60349608283242e-150	7.05075172884436e-150	333.270368895514
424	CD1B	-1.90421153484857	6.97525069913311	-32.073247941184	2.7269797234631e-150	1.19477025294175e-149	332.739719366473
514	DCC	-1.65684814261438	5.73676907653613	-32.0232858958924	5.72199701470574e-150	2.49799009459197e-149	331.999098011987
720	ITSN2	-1.52759353114555	6.91496526043432	-32.0147233780253	6.49700180034808e-150	2.82619578315142e-149	331.872161208994
219	216785_at	-1.4636937099782	6.15227951133876	-32.0037397184098	7.64677963127373e-150	3.31451159818199e-149	331.70932796429
1068	SLC17A4	-1.58408980683292	6.95653141295515	-31.9825830049406	1.04662800640786e-149	4.52054224044244e-149	331.395666991505
1104	SPARC	2.76716531860273	11.610634480999	31.9289215883837	2.32041582762947e-149	9.98680734294239e-149	330.600035677354
576	FGF16	-1.49020524835461	6.57016461588921	-31.9072560210456	3.20023977795995e-149	1.37249720054761e-148	330.278775397717
374	BHMT	-1.88268941982278	6.88822872493907	-31.83185532248	9.79785885814034e-149	4.18729546989998e-148	329.160601491709
763	KRT1	-1.36806886579833	6.56552923822865	-31.7563711258921	3.00399463952708e-148	1.27932359123916e-147	328.041005373614
1154	TMEM206	-1.17380539456778	6.3550825418284	-31.7374416994284	3.97859642118305e-148	1.68847750557525e-147	327.76021229959
457	CHRM2	-1.79256785350951	6.7857940676371	-31.6647703490705	1.17019812591694e-147	4.94896290752371e-147	326.682126231135
255	217423_at	-1.65118444151096	5.91924744100246	-31.6540778037842	1.37152192810147e-147	5.78032425061452e-147	326.523487843993
968	PREX2	-1.02445222087378	5.47685750017303	-31.6500438175585	1.45617466593098e-147	6.1159335969101e-147	326.463637307852
108	214234_s_at	-1.8238606266806	5.6538913443002	-31.6488556196442	1.48209105507259e-147	6.20339142638629e-147	326.44600842871
121	215193_x_at	3.2462109094647	11.365579127908	31.6409895746318	1.66569334356891e-147	6.94799483721554e-147	326.329301594683
722	KALRN	-1.27814331427461	5.38046765075263	-31.6303042882672	1.95206803402688e-147	8.1147401551015e-147	326.170763335064
1183	ULK4	-1.29239403847356	5.68752756703721	-31.6259912190447	2.08116501511707e-147	8.62196934834213e-147	326.106769101472
486	CRISP1	-1.49247074109606	6.3854289198431	-31.6142608405329	2.47712351328065e-147	1.02275811497486e-146	325.932719370446
79	209312_x_at	3.03036941262046	11.9196824323478	31.5978623032735	3.16004700346469e-147	1.30031663858784e-146	325.689398978977
161	215934_at	-1.56097843770018	5.80040088585304	-31.5844925716587	3.85399147197849e-147	1.58052579557906e-146	325.491014007518
664	HLA-DRB4	2.49795643688905	11.9508143344812	31.5806586173529	4.07976493574371e-147	1.66750123883753e-146	325.434123435049
998	RAD51L3	-2.22710707535839	6.60058841671244	-31.5772970339787	4.28857947866393e-147	1.74698655686042e-146	325.384241843929
536	DOCK5	-1.61027435023497	5.98933761748663	-31.5751046693411	4.43048994479015e-147	1.7987789175848e-146	325.351709785622
83	210394_x_at	-2.36819117092716	6.72389816796309	-31.5731396045495	4.56167426503752e-147	1.84588679561983e-146	325.322550466461
800	LRRC37B2	-1.28960050806563	5.40771652519536	-31.398135414744	6.13622506021605e-146	2.47480865011362e-145	322.72525510069
635	GRSF1	-1.3972533828063	6.56374729502597	-31.3744117573134	8.72865033744354e-146	3.50874459109116e-145	322.373100728153
1039	SCUBE3	-1.79320933770823	6.20154386173188	-31.3007224636119	2.60838507948647e-145	1.04507007461004e-144	321.279163245396
804	LUZP2	-1.1572537588753	6.07283149628466	-31.2690872449836	4.1734257548209e-145	1.66663362930225e-144	320.809488024399
157	215837_x_at	-1.28671377412112	4.92105189545495	-31.2273715298288	7.75662881594043e-145	3.08744245026648e-144	320.190114413402
610	GK2	-1.13312132584545	5.77087669089684	-31.1825056164899	1.51078031523648e-144	5.99391017575905e-144	319.523921943606
887	OMG	-1.2873468830805	6.41289311395371	-31.1444616010197	2.65902818220971e-144	1.05152478114657e-143	318.958987899193
1117	STAB2	-1.67780776345814	6.65775029760935	-31.1303051307879	3.28161154433672e-144	1.29352843398127e-143	318.748763186258
162	215941_at	-1.1649524441717	5.38599304941477	-31.124217785826	3.59231831757383e-144	1.41143345509836e-143	318.658364241322
410	CASQ1	-1.58739949120317	5.90843022196271	-31.1238911845785	3.60979636513685e-144	1.4137401841597e-143	318.653514088884
597	GABRA4	-1.59956637808765	6.14185517598797	-31.0902638747883	5.95003655253073e-144	2.32280273108411e-143	318.154123103339
331	AKAP6	-1.59702533347066	6.48318611284759	-31.0799910384511	6.93145881503762e-144	2.69728972419036e-143	318.001558754942
74	208281_x_at	-1.6062881304394	6.26582167658343	-31.0762351130414	7.32937857932432e-144	2.84305194573791e-143	317.945778035517
143	215593_at	-1.20469174930837	7.52117346609556	-31.0250326456242	1.5687921324157e-143	6.06599624534072e-143	317.185319971118
294	221380_at	-1.49591181593896	6.78893244974386	-30.9480981859494	4.92269102329229e-143	1.89741698302848e-142	316.0425883634
492	CUZD1	-1.5352760453723	6.25932508058952	-30.9362664598661	5.86928195849284e-143	2.25513735818432e-142	315.866837476028
295	221382_at	-1.7946893238955	8.31017711423468	-30.923166371085	7.13110786512219e-143	2.7313488615468e-142	315.672242868092
1006	REG1P	-1.62578814347635	6.4275186889	-30.908001051983	8.93436497641593e-143	3.41130299099517e-142	315.446966242358
279	220833_at	-1.6243934661135	6.00086485925797	-30.8983161834754	1.03178650527842e-142	3.927237385716e-142	315.30309788422
272	217998_at	-1.87042233410108	8.27957163591633	-30.8926978292867	1.12166373339964e-142	4.2560324837407e-142	315.219636624211
883	OCA2	-1.57346370205073	7.8037763843549	-30.8510224540521	2.08416783304033e-142	7.8835913684569e-142	314.600525906027
696	IKZF2	-1.25112192977041	6.20250692646821	-30.8056440561365	4.09191757987747e-142	1.54302031340271e-141	313.926368565474
869	NOS1	-1.39504651140497	7.37884079216414	-30.7521576001756	9.06344297190287e-142	3.40718319128941e-141	313.131708519226
197	216535_at	-2.11403565142177	7.67263661090535	-30.7330122498059	1.20481840582661e-141	4.51528867168251e-141	312.847250004504
1069	SLC17A7	-1.83400621261251	6.94413459199122	-30.7218274394289	1.42281092153714e-141	5.31590092770626e-141	312.68106508907
686	IFNA10	-1.22991282243111	5.5602677889971	-30.7091331484523	1.71838840798143e-141	6.4006026939492e-141	312.49244969363
139	215525_at	-1.46772890106584	6.09102762307374	-30.6367933433282	5.03827678625379e-141	1.87092107489546e-140	311.41755537702
995	PZP	-1.73508784652247	7.65439610199875	-30.5998479082577	8.72739418972639e-141	3.23099274257956e-140	310.868553794449
217	216776_at	-1.19373552658442	6.75201100557883	-30.5813158128484	1.14966883486497e-140	4.24332315413798e-140	310.593163149013
454	CHD2	-1.18801492392443	6.8311389424182	-30.5617890416634	1.53704776825827e-140	5.65596429528269e-140	310.302986136262
955	POPDC3	-1.55768651678924	6.33406444364484	-30.5441361476564	1.99848789446259e-140	7.33180197426335e-140	310.040651246072
298	222167_at	-1.71441837295044	6.23941924390047	-30.517686162607	2.96167070265156e-140	1.08327775250138e-139	309.647577222749
1185	UPK1B	-1.42078178663867	6.34155151330178	-30.4970141148383	4.02769339360393e-140	1.46878160281724e-139	309.340362832654
446	CDRT1	-1.3818186453484	6.4052530643765	-30.4667818832537	6.31435892477089e-140	2.29578781205103e-139	308.891061365117
246	217244_at	-1.16249897881908	5.47386391979895	-30.462154482974	6.76423282300925e-140	2.45203439834085e-139	308.822289451146
724	KCNA5	-1.34501876668872	7.00656706294537	-30.4600529981499	6.97898859717614e-140	2.52237629417227e-139	308.791057327201
226	216826_at	-1.31146803669666	6.06832417463876	-30.4594712527629	7.03963450603892e-140	2.53676770069687e-139	308.782411457342
723	KANK1	-1.10710349777961	5.88884754063311	-30.4390952511182	9.53156967633687e-140	3.42461706955112e-139	308.479581761725
902	OR7A5	-1.59415929016522	7.30742625384027	-30.4341876523575	1.02533156881925e-139	3.67309956124074e-139	308.406643902573
1168	TRHR	-1.29942425001999	6.04569940755879	-30.403808847222	1.61099648132497e-139	5.75423376614021e-139	307.955140797373
45	POU4F2	-1.13491323498324	5.18132410388748	-30.2905838355023	8.67974137138177e-139	3.08219387473557e-138	306.272251393825
957	POU4F2	-1.13491323498324	5.18132410388748	-30.2905838355023	8.67974137138177e-139	3.08219387473557e-138	306.272251393825
910	PAPOLB	-0.857903366157443	4.89913367310411	-30.2556758522224	1.45887422188471e-138	5.16543256469644e-138	305.753379910793
1146	TGFA	-1.2222268236545	7.93135472138779	-30.1964967515562	3.51832414214032e-138	1.24212139279041e-137	304.873718042631
262	217569_x_at	-1.90367602589177	6.19212411344763	-30.1904246881442	3.85091843472701e-138	1.35561232760043e-137	304.783458782729
171	216130_at	-1.49859439897118	6.95865597707112	-30.1500817537184	7.01782787894213e-138	2.46331825837219e-137	304.18376671078
817	MC5R	-1.39140260948538	6.31310047815946	-30.1229287161067	1.05106626867438e-137	3.67873194036032e-137	303.780133735161
1218	ZPBP	-0.987199530247796	6.20241518518402	-30.112802622242	1.22194680364824e-137	4.26455933192995e-137	303.629606867523
489	CST8	-1.28415680845334	7.28005709340512	-30.0843123623593	1.86690677592381e-137	6.49683558021485e-137	303.206088468988
421	CCR9	-0.919471909077943	5.53896888506729	-30.0520344843458	3.01763749805678e-137	1.04714600359919e-136	302.726259483628
516	DEC1	-0.894945956676479	4.85832311417712	-30.0068207848547	5.91280549512795e-137	2.04596508325734e-136	302.054122057875
494	CXorf27	-1.37759677737535	6.45174506487386	-30.0050588620442	6.06984381743961e-137	2.09435404239134e-136	302.027929459922
527	DMC1	-1.44261307121452	5.80259642601319	-29.9447504385897	1.48881069599678e-136	5.12251815741265e-136	301.13138055518
405	C9orf125	-1.73173314582727	6.552569611555	-29.9124029451606	2.40904443645768e-136	8.26539753128298e-136	300.65049428655
981	PRY	-1.35273871146191	7.03362147416491	-29.8439945225285	6.66584187117623e-136	2.28061668513839e-135	299.633505296216
358	ASF1A	-1.40584303539108	7.00042335187435	-29.836394329028	7.46384978055489e-136	2.54648992513049e-135	299.52051676047
173	216146_at	-1.22729174290543	5.46246119291372	-29.828509684227	8.39283734353594e-136	2.85544019118066e-135	299.403299280095
212	216739_at	-1.23062215464823	7.36179213136931	-29.8236609216303	9.02066769349355e-136	3.06049394169224e-135	299.331214832625
872	NPVF	-1.2037242195558	5.38142867746298	-29.8112881090892	1.08438803225193e-135	3.6688461757857e-135	299.147273385816
134	215479_at	-1.50144812811589	7.76474522313603	-29.8009810236307	1.26410553794301e-135	4.26504306153626e-135	298.994042022468
51	PSMD9	-1.40821577789211	7.01293575852675	-29.7866504008844	1.56451590493962e-135	5.24953270583047e-135	298.780994025486
987	PSMD9	-1.40821577789211	7.01293575852675	-29.7866504008844	1.56451590493962e-135	5.24953270583047e-135	298.780994025486
898	OR2W1	-0.942290893907167	5.06563425377138	-29.7637131432247	2.20083962887025e-135	7.364347988912e-135	298.439993809967
309	A1CF	-1.86669439707795	7.10956711768674	-29.7400805078993	3.12817042341884e-135	1.0438661851299e-134	298.088655067608
381	BTN2A3	-1.15833604526525	6.32913383225278	-29.7317276960792	3.54211039296721e-135	1.1787678848727e-134	297.964476415034
805	LUZP4	-1.58004401383507	7.56625378416123	-29.7294730065572	3.66294816995051e-135	1.21565963787458e-134	297.930956641098
33	PRDM5	-1.06812815442938	6.51233896909322	-29.7079577769841	5.04488884530669e-135	1.66522347251587e-134	297.611096256638
966	PRDM5	-1.06812815442938	6.51233896909322	-29.7079577769841	5.04488884530669e-135	1.66522347251587e-134	297.611096256638
148	215745_at	-1.56477075590487	5.91150187932774	-29.7027221632511	5.45357878170456e-135	1.79525917732869e-134	297.533259961163
1086	SLC5A7	-1.51240282339642	6.20440531881283	-29.6785262498581	7.81670857396921e-135	2.56624017334084e-134	297.173546610887
726	KCNC3	-1.18910481478866	6.18351382170673	-29.616439031163	1.96880088919832e-134	6.44623516947191e-134	296.250516184568
797	LOXL1	3.71104874220142	9.63813388421325	29.5993967646879	2.53700101740321e-134	8.28436257157401e-134	295.997155149345
604	GFRA4	-1.36824818690726	7.88386429168191	-29.5836377395715	3.20735991828916e-134	1.04453593060861e-133	295.762872024446
796	LOC730227	-1.31012925158671	6.22816455537446	-29.5568242985736	4.77972185909723e-134	1.55245365983478e-133	295.364248480799
38	NEUROD2	-1.44324768066924	6.77292812359349	-29.5037550819345	1.05270684564549e-133	3.40105288593159e-133	294.575297428866
857	NEUROD2	-1.44324768066924	6.77292812359349	-29.5037550819345	1.05270684564549e-133	3.40105288593159e-133	294.575297428866
53	HMGA2	-1.62266170895327	6.09509902420379	-29.4700746059022	1.73752497565629e-133	5.58391931490598e-133	294.074592912246
665	HMGA2	-1.62266170895327	6.09509902420379	-29.4700746059022	1.73752497565629e-133	5.58391931490598e-133	294.074592912246
467	CLEC4M	-1.31109729144691	5.98334900260574	-29.462551935979	1.94329155200365e-133	6.22876081668537e-133	293.96275912727
644	H2AFZ	2.61306703542845	10.5857907862149	29.4205093103896	3.6323710036909e-133	1.16121466732166e-132	293.337747972006
961	PPP2R2B	-1.5873267164789	7.26071022874859	-29.4099328546483	4.25136065965461e-133	1.3555385558794e-132	293.18051828149
95	211425_x_at	-2.14765281675344	6.59315728312415	-29.4079886866485	4.37612579723313e-133	1.39167655901565e-132	293.151616321547
971	PRL	-1.69818334981053	6.0016527010493	-29.3965645656874	5.1868573417512e-133	1.64520631308671e-132	292.981785969367
286	220882_at	-1.39027169517082	7.56227015840732	-29.3766468893029	6.97585569376143e-133	2.20690707402634e-132	292.68569252844
1017	RNASEH2B	-1.7277609692956	8.03073840358824	-29.3482917864964	1.06366679927119e-132	3.35633720599044e-132	292.264173293811
569	FAM184A	-1.73505303432903	6.73539849426146	-29.2708171937808	3.36802193472755e-132	1.06001310503828e-131	291.112483039077
1087	SLC6A12	-1.41319428554018	6.99071718852217	-29.2336803689161	5.85211567481473e-132	1.83708167317638e-131	290.560444794214
344	AOC2	-1.13787927628194	5.8014518310077	-29.2033970426775	9.18264502272722e-132	2.87518294027809e-131	290.11029186753
522	DISC1	-1.25417928968526	5.73269269134585	-29.1965213566506	1.01716144383775e-131	3.17667343229328e-131	290.008087853995
1206	ZNF280A	-1.04599444957071	6.77788640991001	-29.1914642372803	1.09663618968113e-131	3.41611989522154e-131	289.932916287257
1111	SPTAN1	-1.38985806885118	6.97605298503598	-29.1462134181836	2.14986819985178e-131	6.67994762096804e-131	289.260295636642
183	216337_at	-1.22831366496828	7.30255545287033	-29.1340394711802	2.57668910043486e-131	7.98576927310347e-131	289.079342022167
1152	TM4SF4	-1.24673817121886	7.25799303745859	-29.1174889331302	3.29599376265029e-131	1.01891380784468e-130	288.833337076539
690	IFNA21	-1.56576102736843	6.66654487898193	-29.1058587826499	3.91851968831569e-131	1.20829290642241e-130	288.660469756215
39	NR1I2	-1.02066215575062	6.25869499484273	-29.0999912083407	4.27591254162892e-131	1.31185427599598e-130	288.573256293046
876	NR1I2	-1.02066215575062	6.25869499484273	-29.0999912083407	4.27591254162892e-131	1.31185427599598e-130	288.573256293046
1084	SLC5A4	-1.08534848378278	5.77336899786409	-29.0643691558369	7.26369816321176e-131	2.22291064391757e-130	288.043791069351
578	FGFR1OP	-1.03116743085362	5.83520338813271	-29.0578086606107	8.00829234508323e-131	2.44463661060436e-130	287.946281237744
705	IL2RA	-1.63811963973116	7.29780982359211	-29.040872044636	1.03027459412447e-130	3.137186139109e-130	287.694551479278
912	PART1	-1.33859479334067	7.14928492058344	-29.0173252855292	1.46240059801852e-130	4.44190505832059e-130	287.344580336775
941	PIK3C3	-1.39888098616512	7.10278601594456	-29.0155066454648	1.50250097120402e-130	4.55235368887187e-130	287.317550496547
859	NEUROD6	-1.03120922329066	6.54887323931735	-28.9374299891461	4.79925529463022e-130	1.45049452825301e-129	286.15716194135
1005	RCVRN	-1.47984788985617	6.5615842898455	-28.9200286929734	6.21696241687737e-130	1.87432183756353e-129	285.898551719299
639	GUCA1A	-1.28012051413712	6.90690418898442	-28.8911349067087	9.55465673533544e-130	2.87347454410829e-129	285.469154491172
1045	SERPINB10	-1.168459085041	6.71546848217131	-28.8732152412291	1.24727768194623e-129	3.74183304583868e-129	285.202852140901
542	DUOX2	-0.98803690889659	6.1142851777831	-28.8116083715922	3.11805699127802e-129	9.33118775276813e-129	284.287354921265
244	217215_s_at	-1.31004732322305	6.09350717138436	-28.7868852743374	4.50364983881429e-129	1.34447193717544e-128	283.919978506135
1173	TSHB	-1.17508376053639	6.67235664806271	-28.7392757214814	9.14222249044315e-129	2.72254938712953e-128	283.21254554091
340	ANKLE2	-1.01971403810453	6.33335881487774	-28.7338800027792	9.90601877456548e-129	2.94281240668799e-128	283.132372655902
808	MADCAM1	-1.257100907297	6.58521231979907	-28.7201110076141	1.21569043332425e-128	3.60270303598281e-128	282.927786778736
812	MAS1	-1.40688153963778	7.21016571122742	-28.6853068515271	2.03981806708771e-128	6.03033593619618e-128	282.410665884696
178	216172_at	-1.2864863962063	7.31012591850274	-28.6306589808099	4.59720692964132e-128	1.35578645043659e-127	281.598751004791
537	DOCK9	-1.1447882722745	5.84074595983842	-28.5676170712999	1.17374554270109e-127	3.45319340823655e-127	280.662194973618
260	217521_at	-1.3077810258764	6.60908286772133	-28.5129197633868	2.64693544636395e-127	7.76859608113564e-127	279.849672037076
679	HTR1E	-1.27298255860482	5.878519029793	-28.4999265095364	3.21095563055192e-127	9.40130759137557e-127	279.656667810984
40	NR1H4	-1.2077357954346	5.78870983172255	-28.4982786520766	3.29058860812511e-127	9.58836584855594e-127	279.632190486311
875	NR1H4	-1.2077357954346	5.78870983172255	-28.4982786520766	3.29058860812511e-127	9.58836584855594e-127	279.632190486311
681	HTR3A	-1.54474485023112	7.52716179278335	-28.4746529039961	4.67529492058914e-127	1.35907141128343e-126	279.281259381665
695	IGHA1	-1.11968829486345	6.79716298039619	-28.4402961738773	7.79144379397433e-127	2.25951870025255e-126	278.770954859671
717	ITGB1BP2	-1.09325850852837	5.75808589516996	-28.4096158882822	1.22936863256099e-126	3.55670069942824e-126	278.315279570866
46	KDM5D	-1.18209570351602	6.45862679589345	-28.3594664203181	2.59068535397012e-126	7.45970392703452e-126	277.570487917751
733	KDM5D	-1.18209570351602	6.45862679589345	-28.3594664203181	2.59068535397012e-126	7.45970392703452e-126	277.570487917751
1083	SLC39A9	-1.21339643006144	6.80127345204769	-28.3361403941957	3.66423911172948e-126	1.05260453728455e-125	277.224083506619
1064	SLC11A2	-1.07226540355492	6.74586120245923	-28.3085093597107	5.52502739396424e-126	1.58340785078787e-125	276.813764709644
854	NCR1	-1.30407936522386	7.90471456966572	-28.3023781568146	6.05213430693582e-126	1.73039896381404e-125	276.722719397178
846	MYOC	-1.61460109299691	7.2421339017863	-28.2995463005505	6.31228741066167e-126	1.80055411386087e-125	276.680668061484
636	GSTA1	-1.51272359783505	7.1063879370269	-28.2924458099378	7.01481925493509e-126	1.99627333002592e-125	276.575231008352
387	C10orf110	-1.10776627649915	5.2924197994614	-28.2884253160877	7.44674187296007e-126	2.11424979050475e-125	276.515530206984
153	215811_at	-1.44756136000546	6.26817054251281	-28.2705000184963	9.719881168963e-126	2.7532128520458e-125	276.249360334336
678	HTR1B	-1.46881269133981	7.2728716482203	-28.224573452575	1.92338945575714e-125	5.4354718262464e-125	275.567442387601
1067	SLC17A3	-1.4794698212924	6.50386443620126	-28.2233457165716	1.95880234840274e-125	5.52273439896883e-125	275.549213723338
669	HPSE2	-1.48449302008608	6.48229903111922	-28.2116267694825	2.33141618259222e-125	6.55811757597535e-125	275.37522009176
1105	SPG20	-1.42696577000275	7.06301643541914	-28.1980864993398	2.85102557262318e-125	8.00126531671667e-125	275.174189531101
845	MYO15A	-0.980052935484408	6.26333648501649	-28.1486166756101	5.94611854736107e-125	1.6649131932611e-124	274.439760711293
1188	USP29	-1.12179938661351	6.45029933282649	-28.1025472114354	1.1789546460894e-124	3.29350174068093e-124	273.755875857578
925	PDHA2	-1.12772022821623	6.20862220239446	-28.1006489442407	1.2126769619001e-124	3.37995546817924e-124	273.727698071148
336	AMBN	-1.54559570608365	6.12705261257257	-28.022336575481	3.88145087158286e-124	1.07936236565934e-123	272.565326503248
32	VDR	-1.07834073936172	8.06182887808257	-28.010121562017	4.65366156551907e-124	1.28821813336414e-123	272.384038797807
1192	VDR	-1.07834073936172	8.06182887808257	-28.010121562017	4.65366156551907e-124	1.28821813336414e-123	272.384038797807
1096	SMCP	-1.24909718935965	7.95009383062562	-28.0069811737946	4.87588608473811e-124	1.34667329959434e-123	272.337431837335
1150	THY1	2.12426337007506	10.0277867235186	27.9406606929301	1.30574601006301e-123	3.59818696890665e-123	271.353232508523
509	CYSLTR2	-0.931650401997898	6.51134246420275	-27.8923500145409	2.67579351311958e-123	7.35692211959287e-123	270.636389042713
